SRX3271002	TFs and others	KDM1A	Pluripotent stem cell	hESC derived pancreatic cells	21954	337/3077	14/26	-6.926	-2.6655	0.203398
SRX8080545	TFs and others	Epitope tags	Breast	Mammary gland ductal carcinoma	8148	270/3077	8/26	-2.85459	-0.965156	0.28518
SRX4792905	TFs and others	CTCF	Breast	T-47D	26134	415/3077	10/26	-2.84549	-0.960415	0.350666
SRX6384756	TFs and others	MED26	Digestive tract	HCT 116	17745	1528/3077	21/26	-2.84548	-0.960415	0.614823
SRX5738755	TFs and others	Crotonyllysine	Pluripotent stem cell	hESC derived Endodermal cells	24048	271/3077	8/26	-2.84434	-0.960415	0.286237
SRX1304576	TFs and others	JMJD1C	Blood	HL-60	26252	416/3077	10/26	-2.83745	-0.955348	0.351511
SRX9178855	TFs and others	HAP1	Blood	HAP1	6448	57/3077	4/26	-2.83496	-0.954671	0.120409
SRX2270409	TFs and others	JMJD6	Others	Tumor	12999	417/3077	10/26	-2.82944	-0.952754	0.352356
SRX6602360	TFs and others	ARNTL	Neural	Glioma stem cells	6718	417/3077	10/26	-2.82944	-0.952754	0.352356
SRX9178854	TFs and others	HAP1	Blood	HAP1	2625	25/3077	3/26	-2.82695	-0.952056	0.0704149
SRX1510969	TFs and others	ZNF143	Breast	MCF-7	21913	1133/3077	18/26	-2.80357	-0.930794	0.531867
SRX054572	TFs and others	Epitope tags	Breast	MCF-7	6574	585/3077	12/26	-2.80202	-0.930794	0.411927
SRX347428	TFs and others	STAT3	Blood	SU-DHL-6	13510	856/3077	15/26	-2.80036	-0.930794	0.482201
SRX4720614	TFs and others	Epitope tags	Kidney	G-401	7278	421/3077	10/26	-2.79764	-0.929836	0.355736
SRX6961666	TFs and others	SUPT5H	Digestive tract	HCT 116	18211	1064/3077	17/26	-2.79551	-0.929462	0.528857
SRX373256	TFs and others	FOXM1	Uterus	HeLa	572	59/3077	4/26	-2.78246	-0.918159	0.124634
SRX3824044	TFs and others	KMT2B	Blood	THP-1	12009	348/3077	9/26	-2.77793	-0.917102	0.326725
SRX4172743	TFs and others	GATA1	Digestive tract	HCT 116	11164	348/3077	9/26	-2.77793	-0.917102	0.326725
SRX3091909	TFs and others	ZFX	Prostate	C4-2	7860	424/3077	10/26	-2.77405	-0.916371	0.358271
SRX7549659	TFs and others	TFAP2C	Pluripotent stem cell	hESC UCLA1	27736	862/3077	15/26	-2.77375	-0.916371	0.485581
SRX4708094	TFs and others	XRCC5	Blood	K-562	9436	590/3077	12/26	-2.76893	-0.915459	0.415448
SRX6913078	TFs and others	BRD3	Blood	K-562	2094	103/3077	5/26	-2.76783	-0.915459	0.174066
SRX8706938	TFs and others	E2F1	Prostate	LNCAP	12750	1161/3077	18/26	-2.76616	-0.915459	0.545011
SRX813770	TFs and others	MED1	Adipocyte	SGBS	9920	680/3077	13/26	-2.76511	-0.915459	0.441989
SRX2375366	TFs and others	CDK9	Blood	MV-4-11	27767	1072/3077	17/26	-2.76434	-0.915459	0.532834
SRX8080553	TFs and others	Epitope tags	Breast	Mammary gland ductal carcinoma	19497	735/3077	14/26	-2.75918	-0.911978	0.443614
SRX6813402	TFs and others	CEBPB	Blood	THP-1	39339	592/3077	12/26	-2.7558	-0.910272	0.416856
SRX8929142	TFs and others	CTNNB1	Digestive tract	SW 480	3406	156/3077	6/26	-2.7507	-0.906839	0.219695
SRX7544090	TFs and others	ESR1	Uterus	Ishikawa	17830	743/3077	14/26	-2.74487	-0.905414	0.448442
SRX2009518	TFs and others	BRD2	Neural	Diffuse intrinsic pontine glioma	11979	281/3077	8/26	-2.74436	-0.905414	0.296799
SRX6068069	TFs and others	PGR	Uterus	Endometrium	14677	1171/3077	18/26	-2.74431	-0.905414	0.549706
SRX1053377	TFs and others	MED1	Pluripotent stem cell	ES cells	512	27/3077	3/26	-2.7386	-0.904455	0.0760481
SRX1873447	TFs and others	KDM2B	Blood	SEM	23294	1174/3077	18/26	-2.737	-0.904455	0.551114
SRX10437635	TFs and others	ASCL2	Liver	Hep G2	2682	157/3077	6/26	-2.73688	-0.904455	0.221103
ERX181469	TFs and others	TP53	Bone	Saos-2	1562	6/3077	2/26	-2.73682	-0.904455	0.0253494
SRX4393708	TFs and others	GATA2	Blood	ME-1	9130	510/3077	11/26	-2.73388	-0.90313	0.391763
SRX1224602	TFs and others	BRD4	Breast	MCF 10A	4601	61/3077	4/26	-2.7318	-0.902662	0.128859
SRX359887	TFs and others	GLI2	Digestive tract	LoVo	4599	751/3077	14/26	-2.72694	-0.900819	0.453271
SRX6066490	TFs and others	POLR2C	Digestive tract	HCT 116	18388	1178/3077	18/26	-2.72675	-0.900819	0.552992
SRX1803059	TFs and others	RUNX1	Blood	NB-4	21446	873/3077	15/26	-2.7236	-0.899262	0.491778
SRX5266973	TFs and others	KDM4A	Blood	THP-1	15430	753/3077	14/26	-2.72193	-0.89918	0.454478
SRX7551119	TFs and others	SETD1A	Uterus	HeLa	14212	1181/3077	18/26	-2.7187	-0.897533	0.5544
SRX5323838	TFs and others	STAT3	Breast	T-47D	18790	755/3077	14/26	-2.71671	-0.897118	0.455685
SRX384490	TFs and others	XBP1	Breast	T-47D	6559	513/3077	11/26	-2.71286	-0.894838	0.394067
SRX063917	TFs and others	ERG	Breast	MCF-7	14218	758/3077	14/26	-2.70852	-0.893178	0.457496
SRX2731586	TFs and others	ONECUT2	Prostate	22Rv1	2777	219/3077	7/26	-2.70652	-0.893178	0.264358
SRX3468012	TFs and others	ARID2	Others	Aska	3062	219/3077	7/26	-2.70652	-0.893178	0.264358
SRX10657962	TFs and others	Epitope tags	Blood	NALM-6	1279	28/3077	3/26	-2.69681	-0.891381	0.0788647
SRX150431	TFs and others	ELK4	Uterus	HeLa	2495	286/3077	8/26	-2.69601	-0.891381	0.30208
SRX8570842	TFs and others	HAP1	Blood	KBM-7	26302	220/3077	7/26	-2.69535	-0.891381	0.265565
SRX2436062	TFs and others	NEUROD1	Neural	D283 Med	26997	949/3077	16/26	-2.69499	-0.891381	0.501178
SRX116437	TFs and others	PHF8	Blood	K-562	21221	763/3077	14/26	-2.69395	-0.891381	0.460513
SRX4792901	TFs and others	CTCF	Breast	T-47D	19785	358/3077	9/26	-2.69217	-0.891381	0.336114
SRX3468008	TFs and others	SMARCC1	Others	Aska	7760	516/3077	11/26	-2.69201	-0.891381	0.396372
SRX4313223	TFs and others	HDAC1	Muscle	RH-4	28727	1191/3077	18/26	-2.68982	-0.891381	0.559094
SRX4708116	TFs and others	YY1	Liver	Hep G2	13946	1191/3077	18/26	-2.68982	-0.891381	0.559094
SRX4377537	TFs and others	BRD2	Breast	MDA-MB-231	16171	955/3077	16/26	-2.68455	-0.891381	0.504347
SRX8570843	TFs and others	HAP1	Blood	KBM-7	23581	221/3077	7/26	-2.68425	-0.891381	0.266772
SRX7575887	TFs and others	MYC	Blood	RAJI	1131	63/3077	4/26	-2.68286	-0.891381	0.133084
SRX10131663	TFs and others	CDK9	Lung	Bronchial tracheal epithelial cells	5456	161/3077	6/26	-2.68261	-0.891381	0.226736
SRX3031986	TFs and others	BRD4	Blood	MV-4-11	14661	882/3077	15/26	-2.68162	-0.891381	0.496848
SRX6483138	TFs and others	SMARCA4	Neural	NGP	12235	957/3077	16/26	-2.68069	-0.891381	0.505403
SRX4385550	TFs and others	SUPT5H	Digestive tract	HCT 116	13715	1194/3077	18/26	-2.68059	-0.891381	0.560503
SRX9975616	TFs and others	SMC1A	Bone	A-673	50079	958/3077	16/26	-2.67869	-0.891176	0.505931
SRX5757568	TFs and others	SMAD3	Breast	WHIM12	13355	1195/3077	18/26	-2.67746	-0.891176	0.560972
SRX3285563	TFs and others	KDM5B	Breast	C49R	8705	222/3077	7/26	-2.67321	-0.889986	0.267979
SRX4931234	TFs and others	KMT2D	Kidney	293	3264	222/3077	7/26	-2.67321	-0.889986	0.267979
SRX10722432	TFs and others	BCL11B	Blood	T-ALL	12507	605/3077	12/26	-2.67192	-0.889986	0.42601
SRX3800731	TFs and others	RAD21	Breast	T-47D	5427	162/3077	6/26	-2.66928	-0.888786	0.228144
SRX9599279	TFs and others	REST	Uterus	HEC-1-B	5152	289/3077	8/26	-2.6675	-0.888443	0.305249
SRX190347	TFs and others	REST	Breast	MCF-7	8109	109/3077	5/26	-2.66317	-0.886969	0.184205
SRX9565526	TFs and others	Epitope tags	Kidney	293	1170	109/3077	5/26	-2.66317	-0.886969	0.184205
SRX1079385	TFs and others	SUMO2	Prostate	VCaP	41905	773/3077	14/26	-2.66162	-0.88684	0.466549
SRX3285595	TFs and others	KDM5B	Breast	MCF-7	7396	290/3077	8/26	-2.65808	-0.886245	0.306305
SRX9178818	TFs and others	HAP1	Blood	HAP1	12304	290/3077	8/26	-2.65808	-0.886245	0.306305
SRX1515052	TFs and others	GFP	Kidney	293	4516	163/3077	6/26	-2.65605	-0.886245	0.229553
SRX695951	TFs and others	MAZ	Adipocyte	T778	12964	775/3077	14/26	-2.65469	-0.886245	0.467756
SRX3434293	TFs and others	SKI	Blood	HL-60	38480	969/3077	16/26	-2.65381	-0.886245	0.51174
SRX4708041	TFs and others	NONO	Liver	Hep G2	13398	970/3077	16/26	-2.65129	-0.886245	0.512268
SRX5824569	TFs and others	BRD2	Breast	SUM 149PT	16930	1305/3077	19/26	-2.65015	-0.886245	0.580367
SRX8030771	TFs and others	Epitope tags	Kidney	293	11590	609/3077	12/26	-2.64661	-0.886245	0.428827
SRX1711343	TFs and others	INTS12	Lung	Bronchial epithelial cells	10927	972/3077	16/26	-2.64615	-0.886245	0.513325
SRX2537516	TFs and others	BRD2	Epidermis	SK-MEL-147	18741	1308/3077	19/26	-2.64389	-0.886245	0.581701
SRX100493	TFs and others	HEY1	Liver	Hep G2	26419	1206/3077	18/26	-2.64145	-0.886245	0.566136
SRX5286307	TFs and others	AR	Prostate	LNCAP	43005	779/3077	14/26	-2.64043	-0.886245	0.47017
SRX5323890	TFs and others	STAT3	Breast	T-47D	26345	975/3077	16/26	-2.63816	-0.886245	0.514909
SRX1758481	TFs and others	NELFE	Breast	MCF-7	4117	524/3077	11/26	-2.63721	-0.886245	0.402517
SRX392040	TFs and others	LMNB1	Lung	IMR-90	5815	65/3077	4/26	-2.63555	-0.886245	0.137309
SRX9178837	TFs and others	HAP1	Blood	HAP1	5798	65/3077	4/26	-2.63555	-0.886245	0.137309
SRX190221	TFs and others	ELF1	Digestive tract	HCT 116	16544	1679/3077	22/26	-2.63522	-0.886245	0.644873
SRX4377544	TFs and others	BRD2	Breast	SUM 159PT	23777	1682/3077	22/26	-2.63317	-0.886245	0.646025
SRX3591437	TFs and others	BRD4	Blood	B-CLL cells	11356	781/3077	14/26	-2.6331	-0.886245	0.471378
SRX10382426	TFs and others	TET1	Pluripotent stem cell	hESC H1	20673	977/3077	16/26	-2.63264	-0.886245	0.515965
SRX2897211	TFs and others	ESR1	Breast	Breast cancer cells	993	7/3077	2/26	-2.62991	-0.886245	0.0295743
SRX7981742	TFs and others	HDAC2	Prostate	Prostate cancer	428	7/3077	2/26	-2.62991	-0.886245	0.0295743
SRX7544089	TFs and others	ESR1	Uterus	Ishikawa	14201	443/3077	10/26	-2.62955	-0.886245	0.374326
SRX2339193	TFs and others	CREBBP	Blood	B cells	11914	366/3077	9/26	-2.62574	-0.883753	0.343625
SRX359897	TFs and others	IRF1	Digestive tract	LoVo	13592	1422/3077	20/26	-2.62338	-0.882707	0.60078
SRX212647	TFs and others	STAT1	Blood	Monocytes-CD14+	4487	227/3077	7/26	-2.61887	-0.881474	0.274015
SRX359970	TFs and others	RAD21	Digestive tract	LoVo	26638	982/3077	16/26	-2.61825	-0.881474	0.518606
SRX4172745	TFs and others	GATA1	Digestive tract	HCT 116	12333	367/3077	9/26	-2.61757	-0.881474	0.344564
SRX9599272	TFs and others	REST	Uterus	HEC-1-B	4009	166/3077	6/26	-2.61693	-0.881474	0.233777
SRX5600898	TFs and others	OLIG2	Neural	Prefrontal Cortex	3765	445/3077	10/26	-2.61481	-0.880649	0.376016
SRX190240	TFs and others	REST	Liver	Hep G2	9033	295/3077	8/26	-2.61157	-0.878699	0.311586
SRX4096894	TFs and others	TRPS1	Unclassified	Unclassified	8104	446/3077	10/26	-2.60748	-0.875897	0.376861
SRX4792911	TFs and others	RAD21	Breast	T-47D	4086	167/3077	6/26	-2.60407	-0.875295	0.235186
SRX3091903	TFs and others	ZFX	Breast	MCF-7	11414	529/3077	11/26	-2.60353	-0.875295	0.406358
SRX734410	TFs and others	AR	Prostate	CWR22Pc	62142	987/3077	16/26	-2.60304	-0.875295	0.521246
SRX1514973	TFs and others	GFP	Kidney	293	19348	1327/3077	19/26	-2.59721	-0.872003	0.590151
SRX5824570	TFs and others	BRD2	Breast	SUM 149PT	17177	1327/3077	19/26	-2.59721	-0.872003	0.590151
SRX5757564	TFs and others	SMAD3	Breast	SUM 159PT	15952	1440/3077	20/26	-2.59542	-0.871769	0.608385
SRX5186323	TFs and others	SMAD2	Blood	Hematopoietic Stem Cells	36814	1328/3077	19/26	-2.59445	-0.871769	0.590596
SRX3800733	TFs and others	RAD21	Breast	T-47D	6783	168/3077	6/26	-2.5913	-0.869876	0.236594
SRX7280996	TFs and others	IKZF1	Blood	REH	1837	67/3077	4/26	-2.58977	-0.869598	0.141534
SRX8080572	TFs and others	CTCF	Breast	Mammary gland ductal carcinoma	23899	371/3077	9/26	-2.58517	-0.866862	0.348319
SRX8299830	TFs and others	NELFCD	Bone	U2OS	14909	794/3077	14/26	-2.58271	-0.866862	0.479224
SRX3472375	TFs and others	TP53BP1	Pluripotent stem cell	hESC H9	29510	1333/3077	19/26	-2.58025	-0.866862	0.592819
SRX190248	TFs and others	REST	Pancreas	PANC-1	2776	31/3077	3/26	-2.57979	-0.866862	0.0873145
SRX6473439	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	36458	795/3077	14/26	-2.57866	-0.866862	0.479827
SRX2913027	TFs and others	FLI1	Bone	A-673	7349	169/3077	6/26	-2.57863	-0.866862	0.238002
SRX2513054	TFs and others	RUNX1	Kidney	293	51344	450/3077	10/26	-2.57836	-0.866862	0.38024
SRX10881815	TFs and others	BRD9	Others	BT-16	9320	231/3077	7/26	-2.57644	-0.866167	0.278843
SRX10313956	TFs and others	ZBTB7A	Blood	HUDEP-2	14385	996/3077	16/26	-2.57382	-0.865988	0.525999
SRX10881808	TFs and others	PBRM1	Kidney	G-401	12666	996/3077	16/26	-2.57382	-0.865988	0.525999
SRX6066491	TFs and others	POLR2C	Digestive tract	HCT 116	17991	1336/3077	19/26	-2.57143	-0.864812	0.594154
SRX4792902	TFs and others	CTCF	Breast	T-47D	23935	373/3077	9/26	-2.56914	-0.863734	0.350197
SRX2924018	TFs and others	TP53	Breast	MCF-7	6295	68/3077	4/26	-2.56742	-0.863222	0.143646
SRX10881856	TFs and others	ARID2	Kidney	G-401	5922	535/3077	11/26	-2.56369	-0.860696	0.410967
SRX7902939	TFs and others	BRD4	Breast	SUM 159PT	12817	1000/3077	16/26	-2.56015	-0.858357	0.528112
SRX1389377	TFs and others	KLF6	Pancreas	PDAC	2402	233/3077	7/26	-2.55556	-0.854966	0.281257
SRX9178821	TFs and others	HAP1	Blood	HAP1	5976	69/3077	4/26	-2.54542	-0.84819	0.145759
SRX8673472	TFs and others	DDIT3	Bone	HT-1080	4414	376/3077	9/26	-2.54531	-0.84819	0.353013
SRX6748227	TFs and others	CXXC5	Prostate	Prostate cancer	2899	234/3077	7/26	-2.54521	-0.84819	0.282464
SRX8142110	TFs and others	TP63	Digestive tract	TE-5	2118	32/3077	3/26	-2.54329	-0.847455	0.0901311
SRX6913042	TFs and others	BRD3	Blood	THP-1	5933	303/3077	8/26	-2.53919	-0.845715	0.320036
SRX9730733	TFs and others	CDK9	Blood	THP-1	9811	303/3077	8/26	-2.53919	-0.845715	0.320036
SRX3852895	TFs and others	NELFA	Blood	K-562	7839	805/3077	14/26	-2.53705	-0.844751	0.485863
SRX9550867	TFs and others	FOXA1	Prostate	Prostate cancer	37082	304/3077	8/26	-2.53032	-0.839193	0.321092
SRX1091551	TFs and others	TFAP2A	Pluripotent stem cell	hESC derived neural crests	46427	1080/3077	17/26	-2.52758	-0.837622	0.53681
SRX2023712	TFs and others	MED1	Pluripotent stem cell	iPS derived cardiac cells	1125	70/3077	4/26	-2.52376	-0.83719	0.147871
SRX7677760	TFs and others	DCP2	Digestive tract	DLD-1	2212	70/3077	4/26	-2.52376	-0.83719	0.147871
SRX5323894	TFs and others	STAT3	Breast	T-47D	33219	1084/3077	17/26	-2.52366	-0.83719	0.538798
SRX1726515	TFs and others	E2F1	Blood	MM.1S	5900	809/3077	14/26	-2.51991	-0.834597	0.488277
SRX275409	TFs and others	E2F1	Blood	OCI-LY1	6237	630/3077	12/26	-2.51745	-0.833792	0.443614
SRX5323892	TFs and others	STAT3	Breast	T-47D	31528	1091/3077	17/26	-2.51508	-0.833792	0.542278
SRX100546	TFs and others	TAF7	Pluripotent stem cell	hESC H1	8342	459/3077	10/26	-2.5141	-0.833792	0.387845
SRX2055843	TFs and others	RELA	Kidney	Renal cell carcinoma	8685	459/3077	10/26	-2.5141	-0.833792	0.387845
SRX4473685	TFs and others	SMARCA4	Gonad	BIN-67	19420	1013/3077	16/26	-2.51335	-0.833792	0.534977
SRX054576	TFs and others	Epitope tags	Breast	MCF-7	15068	1093/3077	17/26	-2.51223	-0.833792	0.543272
SRX3542480	TFs and others	KDM2B	Lung	HS-SY-II	3089	33/3077	3/26	-2.50792	-0.830618	0.0929477
SRX7283265	TFs and others	ZBED2	Pancreas	SUIT-2	2109	175/3077	6/26	-2.50436	-0.829996	0.246452
SRX10722979	TFs and others	CSTF2	Bone	U2OS	6802	307/3077	8/26	-2.50391	-0.829996	0.324261
SRX5234496	TFs and others	SMARCC1	Kidney	TTC1240	7586	307/3077	8/26	-2.50391	-0.829996	0.324261
SRX8037084	TFs and others	KLF5	Digestive tract	T.T	13060	814/3077	14/26	-2.49817	-0.82538	0.491295
SRX702548	TFs and others	CHD8	Pluripotent stem cell	iPS derived neural cells	10229	546/3077	11/26	-2.49222	-0.820551	0.419417
SRX8080571	TFs and others	POU2F1	Breast	Mammary gland ductal carcinoma	10476	816/3077	14/26	-2.48938	-0.819356	0.492502
SRX359884	TFs and others	E2F3	Digestive tract	LoVo	8440	1107/3077	17/26	-2.48768	-0.819356	0.55023
SRX4708115	TFs and others	YY1	Liver	Hep G2	12034	1107/3077	17/26	-2.48768	-0.819356	0.55023
SRX022573	TFs and others	ERG	Prostate	VCaP	10788	547/3077	11/26	-2.48582	-0.818606	0.420185
SRX4484990	TFs and others	MYB	Blood	SEM	6646	240/3077	7/26	-2.48418	-0.818072	0.289707
SRX10760632	TFs and others	BRD4	Blood	MM.1S	12641	384/3077	9/26	-2.48294	-0.817936	0.360524
SRX6473438	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	23131	699/3077	13/26	-2.47643	-0.812527	0.454339
SRX3927303	TFs and others	SS18	Muscle	SYO-1	8837	385/3077	9/26	-2.47527	-0.812465	0.361463
SRX573039	TFs and others	ELL2	Uterus	HeLa	661	34/3077	3/26	-2.47361	-0.8119	0.0957643
SRX1629256	TFs and others	ERG	Prostate	VCaP	2818	121/3077	5/26	-2.47197	-0.811352	0.204485
SRX6483139	TFs and others	ARID2	Neural	NGP	4311	551/3077	11/26	-2.46039	-0.800862	0.423258
SRX150418	TFs and others	UBTF	Blood	K-562	3016	122/3077	5/26	-2.45701	-0.799654	0.206175
SRX186625	TFs and others	ELK1	Blood	K-562	1581	122/3077	5/26	-2.45701	-0.799654	0.206175
SRX9562887	TFs and others	SMARCA4	Muscle	RH-4	14459	388/3077	9/26	-2.4524	-0.79949	0.36428
SRX204906	TFs and others	MED1	Blood	MM.1S	18533	1123/3077	17/26	-2.45073	-0.79949	0.558183
SRX5286305	TFs and others	AR	Prostate	LNCAP	51453	885/3077	15/26	-2.45037	-0.79949	0.498538
SRX3637253	TFs and others	SMAD3	Digestive tract	SW 480	505	9/3077	2/26	-2.45033	-0.79949	0.038024
SRX4212580	TFs and others	EZH2	Blood	Peripheral blood mononuclear cells	513	9/3077	2/26	-2.45033	-0.79949	0.038024
SRX9857615	TFs and others	MYC	Kidney	G-401	1093	9/3077	2/26	-2.45033	-0.79949	0.038024
SRX4377540	TFs and others	BRD2	Breast	MDA-MB-231	12282	825/3077	14/26	-2.44933	-0.79949	0.497934
SRX734309	TFs and others	E2F1	Breast	HMEC	5785	711/3077	13/26	-2.44456	-0.798893	0.462138
SRX3789538	TFs and others	RUNX1	Blood	Acute myeloid leukemia	1261	314/3077	8/26	-2.44354	-0.798893	0.331654
SRX4212572	TFs and others	EZH2	Blood	Peripheral blood mononuclear cells	1867	123/3077	5/26	-2.4422	-0.798893	0.207865
SRX4473686	TFs and others	ARID2	Gonad	BIN-67	3412	123/3077	5/26	-2.4422	-0.798893	0.207865
SRX4708089	TFs and others	NONO	Blood	K-562	3658	123/3077	5/26	-2.4422	-0.798893	0.207865
SRX3256862	TFs and others	KDM2B	Pluripotent stem cell	hESC H1	25577	892/3077	15/26	-2.44146	-0.798893	0.502481
SRX10045340	TFs and others	BAP1	Breast	CAL-51	810	74/3077	4/26	-2.44035	-0.798893	0.156321
SRX8358264	TFs and others	TCF21	Cardiovascular	HCASMC	2037	35/3077	3/26	-2.4403	-0.798893	0.0985809
SRX4377545	TFs and others	BRD2	Breast	SUM 159PT	12755	899/3077	15/26	-2.43027	-0.791239	0.506424
SRX100429	TFs and others	SPI1	Blood	K-562	24448	391/3077	9/26	-2.42976	-0.791239	0.367096
SRX3271003	TFs and others	KDM1A	Pluripotent stem cell	hESC derived pancreatic cells	15286	556/3077	11/26	-2.42896	-0.791239	0.427098
SRX9550864	TFs and others	FOXA1	Prostate	Prostate cancer	41047	900/3077	15/26	-2.42849	-0.791239	0.506987
SRX1161208	TFs and others	FOXA1	Breast	T-47D	3195	316/3077	8/26	-2.42661	-0.790391	0.333767
SRX6366601	TFs and others	Epitope tags	Uterus	Ishikawa	4192	718/3077	13/26	-2.42316	-0.789136	0.466688
SRX1902741	TFs and others	EP300	Blood	THP-1	20519	392/3077	9/26	-2.42227	-0.789136	0.368035
SRX6913048	TFs and others	BRD4	Blood	THP-1	8230	392/3077	9/26	-2.42227	-0.789136	0.368035
SRX7902933	TFs and others	BRD4	Breast	SUM 159PT	13076	906/3077	15/26	-2.41691	-0.786427	0.510367
SRX3091916	TFs and others	ZFX	Kidney	293	12425	558/3077	11/26	-2.4165	-0.786427	0.428635
SRX7805360	TFs and others	ZFX	Kidney	293	12425	558/3077	11/26	-2.4165	-0.786427	0.428635
SRX6743813	TFs and others	CHD6	Pluripotent stem cell	iPS derived neural cells	2929	247/3077	7/26	-2.41532	-0.786263	0.298157
SRX10657966	TFs and others	Epitope tags	Blood	NALM-6	20345	908/3077	15/26	-2.41272	-0.785746	0.511494
SRX4155858	TFs and others	MYCN	Neural	KELLY	23632	1137/3077	17/26	-2.41196	-0.785746	0.565142
SRX1477660	TFs and others	Epitope tags	Lung	MRC-5	3322	183/3077	6/26	-2.40992	-0.785746	0.257719
SRX8080549	TFs and others	Epitope tags	Breast	Mammary gland ductal carcinoma	20209	318/3077	8/26	-2.40982	-0.785746	0.335879
SRX2913026	TFs and others	FLI1	Bone	A-673	5040	36/3077	3/26	-2.40795	-0.785746	0.101397
SRX1036365	TFs and others	RUNX1	Blood	Peripheral blood stem cells	17551	1225/3077	18/26	-2.40708	-0.785746	0.575055
SRX4143076	TFs and others	AML1-ETO	Blood	Kasumi-1	37530	1225/3077	18/26	-2.40708	-0.785746	0.575055
SRX2166886	TFs and others	BRD4	Neural	Retina	13455	723/3077	13/26	-2.40676	-0.785746	0.469938
SRX6913080	TFs and others	BRD4	Blood	K-562	14740	560/3077	11/26	-2.4041	-0.784081	0.430171
SRX10382402	TFs and others	QSER1	Pluripotent stem cell	hESC H1	34365	913/3077	15/26	-2.40155	-0.782523	0.51431
SRX3640569	TFs and others	INTS3	Uterus	HeLa	8505	126/3077	5/26	-2.39856	-0.780524	0.212935
SRX3591432	TFs and others	BRD4	Blood	B-CLL cells	7794	562/3077	11/26	-2.39176	-0.775698	0.431707
SRX5341942	TFs and others	CASZ1	Muscle	Rhabdomyosarcoma	7790	562/3077	11/26	-2.39176	-0.775698	0.431707
SRX3591435	TFs and others	BRD4	Blood	B-CLL cells	11735	728/3077	13/26	-2.38954	-0.774462	0.473188
SRX1873451	TFs and others	MED1	Blood	SEM	19169	1145/3077	17/26	-2.38761	-0.773513	0.569118
SRX7692441	TFs and others	POLR2C	Digestive tract	HCT 116	15724	1241/3077	18/26	-2.38376	-0.770642	0.582566
SRX10657968	TFs and others	Epitope tags	Blood	NALM-6	20915	921/3077	15/26	-2.38174	-0.770144	0.518817
SRX9795022	TFs and others	CHD7	Neural	Cerebellum	14171	1147/3077	17/26	-2.38131	-0.770144	0.570112
SRX7061817	TFs and others	BRD2	Blood	SEM	24707	564/3077	11/26	-2.37949	-0.769945	0.433244
SRX1892836	TFs and others	ELF1	Digestive tract	SNU-1750	10095	731/3077	13/26	-2.37885	-0.769945	0.475138
SRX5089497	TFs and others	HDAC1	Breast	MCF-7	5681	322/3077	8/26	-2.37663	-0.769945	0.340104
SRX185911	TFs and others	FOXM1	Breast	MDA-MB-231	1598	186/3077	6/26	-2.37577	-0.769945	0.261943
SRX3098194	TFs and others	RUNX1T1	Blood	Kasumi-1	5658	186/3077	6/26	-2.37577	-0.769945	0.261943
SRX3591438	TFs and others	BRD4	Blood	B-CLL cells	11462	732/3077	13/26	-2.37522	-0.769945	0.475788
SRX10657967	TFs and others	Epitope tags	Blood	NALM-6	19994	924/3077	15/26	-2.37374	-0.769945	0.520507
SRX080257	TFs and others	AFF4	Digestive tract	HCT 116	540	10/3077	2/26	-2.37339	-0.769945	0.0422489
SRX9206192	TFs and others	KDM6A	Digestive tract	HCT 116	4927	323/3077	8/26	-2.36842	-0.766935	0.34116
SRX2145569	TFs and others	RUNX2	Breast	MCF-7	16678	734/3077	13/26	-2.3679	-0.766935	0.477088
SRX100518	TFs and others	ZBTB7A	Blood	K-562	21192	566/3077	11/26	-2.36727	-0.766935	0.43478
SRX5824594	TFs and others	BRD2	Breast	SUM 159PT	12347	1250/3077	18/26	-2.36657	-0.766935	0.586791
SRX3751768	TFs and others	BRD2	Adipocyte	LPS141	4148	78/3077	4/26	-2.3617	-0.763012	0.164771
SRX6800707	TFs and others	IRF4	Blood	CAR-T cells	7502	253/3077	7/26	-2.3582	-0.761036	0.3054
