SRX6743819	TFs and others	TFEB	Pluripotent stem cell	iPS cells	13773	199/416	177/709	-14.1307	-10.2338	1.91616
SRX5718165	TFs and others	RAD21	Kidney	293	19812	208/416	258/709	-5.07212	-3.26398	1.37403
SRX150581	TFs and others	CHD2	Blood	K-562	6449	115/416	290/709	-5.06466	-3.25829	0.675854
SRX10218289	TFs and others	GATA1	Blood	HUDEP-2	26635	57/416	175/709	-5.05591	-3.2513	0.555124
SRX359892	TFs and others	HOXA4	Digestive tract	LoVo	8802	205/416	446/709	-5.0533	-3.25044	0.783379
SRX3256875	TFs and others	KDM2B	Pluripotent stem cell	hESC H1	30407	316/416	448/709	-5.04914	-3.24803	1.20216
SRX666439	TFs and others	BCL6	Blood	CD4+ T cells	5173	54/416	169/709	-5.04189	-3.24252	0.544578
SRX5574505	TFs and others	SPI1	Blood	CTV-1	47603	51/416	162/709	-5.03454	-3.23691	0.536547
SRX190269	TFs and others	SP1	Lung	A549	29606	324/416	624/709	-5.02235	-3.22644	0.884939
SRX5574449	TFs and others	SPI1	Blood	CTV-1	94595	89/416	239/709	-5.01189	-3.2177	0.634666
SRX150387	TFs and others	CHD2	Liver	Hep G2	3909	74/416	209/709	-5.00187	-3.2094	0.603446
SRX7972447	TFs and others	MKL1	Epidermis	MKL-1	2975	0/416	26/709	-4.99463	-3.20386	0
SRX2922231	TFs and others	ESR1	Breast	SUM 44PE	18817	75/416	211/709	-4.97844	-3.18937	0.605803
SRX6602363	TFs and others	ARNTL	Neural	Glioma stem cells	7860	205/416	254/709	-4.97047	-3.1831	1.37554
SRX2436059	TFs and others	OTX2	Neural	D283 Med	76833	12/416	68/709	-4.95826	-3.17257	0.300764
SRX9932043	TFs and others	STAT5A	Breast	MCF-7	8189	177/416	398/709	-4.9427	-3.15916	0.757954
SRX8380459	TFs and others	BRD4	Uterus	HeLa	600	3/416	39/709	-4.94149	-3.15916	0.131102
SRX8299813	TFs and others	MYC	Bone	U2OS	17511	289/416	399/709	-4.92248	-3.14181	1.23446
SRX2900153	TFs and others	KMT2C	Breast	CAL-51	7218	100/416	259/709	-4.91465	-3.13564	0.658041
SRX185908	TFs and others	FOXM1	Breast	MCF-7	6661	10/416	62/709	-4.90992	-3.13257	0.274891
SRX1873447	TFs and others	KDM2B	Blood	SEM	23294	355/416	527/709	-4.90398	-3.12828	1.14808
SRX190202	TFs and others	TCF12	Lung	A549	19573	144/416	340/709	-4.90127	-3.12721	0.721833
SRX185907	TFs and others	FOXM1	Breast	MCF-7	9573	9/416	59/709	-4.89696	-3.12616	0.259982
SRX757326	TFs and others	YAP1	Lung	H2052	49213	9/416	59/709	-4.89696	-3.12616	0.259982
SRX5574499	TFs and others	SPI1	Blood	CTV-1	14011	48/416	154/709	-4.89144	-3.12227	0.531219
SRX5574448	TFs and others	SPI1	Blood	CTV-1	34260	23/416	97/709	-4.86571	-3.09959	0.404119
SRX8299811	TFs and others	MYC	Bone	U2OS	15496	264/416	355/709	-4.86488	-3.09959	1.26744
SRX150489	TFs and others	FOS	Blood	GM12878	1948	55/416	169/709	-4.86393	-3.09959	0.554663
SRX6780867	TFs and others	CREB1	Pluripotent stem cell	iPS derived neural cells	3134	75/416	210/709	-4.85291	-3.09017	0.608688
SRX6027684	TFs and others	ESR1	Uterus	Ishikawa	25029	325/416	467/709	-4.84924	-3.08844	1.18609
SRX1515036	TFs and others	GFP	Kidney	293	12937	49/416	156/709	-4.84724	-3.08844	0.535333
SRX180167	TFs and others	PBX1	Breast	MCF-7-LTED	1574	29/416	111/709	-4.84641	-3.08844	0.445275
SRX265228	TFs and others	FLI1	Blood	ME-1	1439	43/416	26/709	-4.8408	-3.0849	2.81869
SRX10722988	TFs and others	GTF2F1	Bone	U2OS	8016	192/416	234/709	-4.83973	-3.0849	1.39842
SRX5286307	TFs and others	AR	Prostate	LNCAP	43005	255/416	340/709	-4.82721	-3.07395	1.27825
SRX2922232	TFs and others	ESR1	Breast	SUM 44PE	16346	44/416	145/709	-4.80754	-3.05584	0.517175
SRX5503030	TFs and others	Epitope tags	Kidney	293	13109	289/416	400/709	-4.8032	-3.05305	1.23138
SRX6780866	TFs and others	CREB1	Pluripotent stem cell	iPS derived neural cells	10421	250/416	516/709	-4.801	-3.0524	0.82574
SRX5574494	TFs and others	SPI1	Blood	CTV-1	23810	47/416	151/709	-4.79945	-3.05239	0.530486
SRX9005596	TFs and others	Epitope tags	Others	TM5	104760	273/416	372/709	-4.78771	-3.04296	1.25076
SRX9029199	TFs and others	POU2F2	Blood	Neutrophils	9569	128/416	310/709	-4.78686	-3.04296	0.703722
SRX1672124	TFs and others	NR3C1	Lung	BEAS-2B	18400	39/416	133/709	-4.78542	-3.04296	0.499765
SRX3789540	TFs and others	RUNX1	Blood	Acute myeloid leukemia	966	32/416	117/709	-4.78	-3.04057	0.466141
SRX4193143	TFs and others	ESR1	Breast	MCF-7	5375	32/416	117/709	-4.78	-3.04057	0.466141
SRX5574484	TFs and others	ETS1	Blood	CTV-1	31400	217/416	463/709	-4.77036	-3.03244	0.798788
SRX3345944	TFs and others	EGR1	Blood	HL-60	5726	30/416	112/709	-4.76431	-3.0279	0.456516
SRX5286327	TFs and others	NANOG	Pluripotent stem cell	ES cells	27971	11/416	64/709	-4.7414	-3.00649	0.292931
SRX369128	TFs and others	NOTCH1	Blood	CUTLL1	3299	66/416	191/709	-4.73378	-3.00036	0.58893
SRX371482	TFs and others	FOXA1	Breast	MCF-7	41670	21/416	91/709	-4.72613	-2.99421	0.393306
SRX150478	TFs and others	FOS	Breast	MCF 10A	74098	10/416	61/709	-4.7162	-2.98592	0.279398
SRX9932061	TFs and others	STAT5A	Breast	MCF-7	6722	163/416	372/709	-4.71488	-2.98592	0.746788
SRX023659	TFs and others	PHF8	Uterus	HeLa	2666	18/416	83/709	-4.70614	-2.97865	0.369613
SRX9912225	TFs and others	SREBF2	Digestive tract	HCT 116	2056	25/416	100/709	-4.6958	-2.96978	0.426082
SRX5514042	TFs and others	MED12	Uterus	Uterin leiomyoma	4064	76/416	210/709	-4.69391	-2.96936	0.616804
SRX029087	TFs and others	FOS	Blood	K-562	15095	8/416	54/709	-4.69078	-2.96769	0.252493
SRX2242954	TFs and others	RBPJ	Neural	GSC8	6707	44/416	143/709	-4.66289	-2.94231	0.524408
SRX2901942	TFs and others	ESR1	Uterus	Ishikawa	7205	108/416	109/709	-4.6625	-2.94231	1.68869
SRX2194261	TFs and others	BRD4	Breast	SUM 159PT	32249	321/416	462/709	-4.64582	-2.9294	1.18418
SRX7902023	TFs and others	POU5F1	Prostate	22Rv1	2518	39/416	132/709	-4.64544	-2.9294	0.503551
SRX3256876	TFs and others	KDM2B	Pluripotent stem cell	hESC H1	29582	306/416	433/709	-4.64527	-2.9294	1.20444
SRX4193141	TFs and others	ESR1	Breast	MCF-7	2690	26/416	102/709	-4.61295	-2.89852	0.434436
SRX2565135	TFs and others	E2F1	Prostate	LNCAP	17511	388/416	603/709	-4.60756	-2.89471	1.09665
SRX359899	TFs and others	JUN	Digestive tract	LoVo	9276	155/416	356/709	-4.60592	-2.89471	0.742052
SRX100577	TFs and others	PBX3	Blood	GM12878	8465	62/416	181/709	-4.60488	-2.89471	0.583803
SRX190231	TFs and others	BCL3	Lung	A549	5909	35/416	123/709	-4.5881	-2.87934	0.484971
SRX5574365	TFs and others	SPI1	Blood	Dendritic Cells	39562	12/416	65/709	-4.58466	-2.87731	0.314645
SRX1674506	TFs and others	MBD3	Uterus	HeLa	35004	82/416	221/709	-4.551	-2.84505	0.632375
SRX063913	TFs and others	RUNX1	Blood	SKNO-1	21649	339/416	498/709	-4.54816	-2.84396	1.16017
SRX1165103	TFs and others	Epitope tags	Liver	Hep G2	14965	243/416	502/709	-4.54711	-2.84396	0.825003
SRX6957404	TFs and others	FOXL2	Kidney	HGrC1	37175	68/416	193/709	-4.54403	-2.84227	0.600488
SRX8080559	TFs and others	Epitope tags	Breast	Mammary gland adenocarcinoma	11761	18/416	81/709	-4.54194	-2.84156	0.378739
SRX8536113	TFs and others	GATA1	Blood	HUDEP-2	16619	29/416	108/709	-4.5388	-2.8398	0.457643
SRX5576993	TFs and others	CRTC2	Lung	A549	17175	389/416	605/709	-4.53131	-2.83574	1.09584
SRX2796997	TFs and others	AR	Prostate	VCaP	14200	74/416	64/709	-4.53129	-2.83574	1.97063
SRX150476	TFs and others	FOS	Breast	MCF 10A	59497	27/416	103/709	-4.53062	-2.83574	0.446765
SRX7135371	TFs and others	BRD2	Blood	K-562	848	10/416	60/709	-4.51902	-2.8255	0.284054
SRX8089679	TFs and others	MED1	Prostate	VCaP	2854	9/416	56/709	-4.51223	-2.82007	0.27391
SRX1013334	TFs and others	SMC1A	Liver	HuCCT1	62148	217/416	279/709	-4.50953	-2.81986	1.32559
SRX150544	TFs and others	GATA1	Blood	PBDE	14779	61/416	178/709	-4.50931	-2.81986	0.584067
SRX10382441	TFs and others	BCOR	Pluripotent stem cell	hESC H1	37724	396/416	623/709	-4.50497	-2.81738	1.08333
SRX6780870	TFs and others	CREB1	Pluripotent stem cell	iPS derived neural cells	9555	250/416	512/709	-4.50414	-2.81738	0.832191
SRX3800731	TFs and others	RAD21	Breast	T-47D	5427	71/416	61/709	-4.49125	-2.80582	1.98372
SRX717860	TFs and others	EP300	Uterus	HeLa	16121	32/416	115/709	-4.48496	-2.80087	0.474247
SRX2642370	TFs and others	HOXB13	Prostate	VCaP	12823	3/416	37/709	-4.48087	-2.79811	0.138189
SRX2281247	TFs and others	KMT2A	Blood	SEM	12471	188/416	232/709	-4.47903	-2.7976	1.38109
SRX149659	TFs and others	CDK8	Digestive tract	HCT 116	11224	227/416	296/709	-4.47567	-2.79556	1.30703
SRX4679524	TFs and others	ATRX	Neural	SK-N-MM	5551	104/416	105/709	-4.47375	-2.79496	1.6881
SRX5574497	TFs and others	SPI1	Blood	CTV-1	7049	24/416	96/709	-4.46263	-2.78515	0.426082
SRX190345	TFs and others	CEBPB	Breast	MCF-7	28067	28/416	105/709	-4.46015	-2.78398	0.454487
SRX150649	TFs and others	IRF3	Uterus	HeLa	1473	40/416	133/709	-4.44898	-2.77412	0.51258
SRX2769830	TFs and others	OTX2	Neural	D283 Med	56738	67/416	190/709	-4.44709	-2.77353	0.600999
SRX1538763	TFs and others	NR1H3	Digestive tract	HT-29	20831	63/416	182/709	-4.44264	-2.77167	0.589959
SRX5574492	TFs and others	SPI1	Blood	CTV-1	51007	63/416	182/709	-4.44264	-2.77167	0.589959
SRX150408	TFs and others	JUND	Uterus	HeLa	24811	19/416	83/709	-4.44033	-2.77065	0.390147
SRX9975616	TFs and others	SMC1A	Bone	A-673	50079	271/416	372/709	-4.4296	-2.76121	1.24159
SRX5574446	TFs and others	SPI1	Blood	CTV-1	36010	16/416	75/709	-4.42715	-2.76004	0.36359
SRX149661	TFs and others	CDK8	Digestive tract	HCT 116	6363	155/416	181/709	-4.41604	-2.75021	1.45951
SRX4708029	TFs and others	FUS	Liver	Hep G2	3065	75/416	67/709	-4.4002	-2.73565	1.90783
SRX4193149	TFs and others	ESR1	Breast	MCF-7	5834	41/416	134/709	-4.39681	-2.73353	0.521473
SRX668348	TFs and others	GFP	Kidney	293	1610	36/416	123/709	-4.3865	-2.7264	0.498827
SRX8406324	TFs and others	HOXB13	Prostate	Prostatic Neoplasms, Castration-Resistant	23427	23/416	92/709	-4.38341	-2.7264	0.426082
SRX1672123	TFs and others	NR3C1	Lung	BEAS-2B	17392	27/416	102/709	-4.38241	-2.7264	0.451145
SRX5514034	TFs and others	CDK8	Uterus	Uterin leiomyoma	1458	27/416	102/709	-4.38241	-2.7264	0.451145
SRX4705113	TFs and others	CEBPA	Blood	MOLM-13	96197	122/416	295/709	-4.38179	-2.7264	0.70484
SRX8536108	TFs and others	GATA1	Blood	HUDEP-2	23613	65/416	185/709	-4.38124	-2.7264	0.598818
SRX5705798	TFs and others	ETS1	Pluripotent stem cell	hESC derived cardiac cells	3239	90/416	235/709	-4.38088	-2.7264	0.652721
SRX5718163	TFs and others	RAD21	Kidney	293	30932	223/416	290/709	-4.3772	-2.72587	1.31057
SRX372174	TFs and others	NR2F2	Uterus	Endometrial stromal cells	12607	11/416	61/709	-4.37664	-2.72587	0.307338
SRX4099645	TFs and others	Epitope tags	Blood	Kasumi-1	29755	11/416	61/709	-4.37664	-2.72587	0.307338
SRX3800331	TFs and others	STAG1	Others	RT-112	29027	253/416	341/709	-4.36211	-2.71258	1.2645
SRX186618	TFs and others	MAZ	Lung	IMR-90	18778	330/416	483/709	-4.33843	-2.69012	1.16445
SRX7141989	TFs and others	O-GlcNAc	Adipocyte	Adipocytes	4052	103/416	105/709	-4.33146	-2.6855	1.67186
SRX3256862	TFs and others	KDM2B	Pluripotent stem cell	hESC H1	25577	300/416	426/709	-4.33083	-2.6855	1.20023
SRX100942	TFs and others	TCF7L2	Pancreas	PANC-1	6585	37/416	125/709	-4.33014	-2.6855	0.504481
SRX4313227	TFs and others	YY1	Muscle	RH-4	7274	100/416	253/709	-4.32132	-2.67789	0.673647
SRX9317685	TFs and others	EP300	Blood	Fujioka	12598	210/416	269/709	-4.31745	-2.67524	1.33052
SRX5574375	TFs and others	SPI1	Blood	Macrophages	36388	22/416	89/709	-4.31311	-2.6721	0.421294
SRX1898037	TFs and others	RAG1	Blood	REH	30711	40/416	131/709	-4.30937	-2.66957	0.520405
SRX2436060	TFs and others	OTX2	Neural	D283 Med	48150	24/416	95/709	-4.30115	-2.66375	0.430567
SRX9029201	TFs and others	POU2F2	Blood	Monocytes-CD14+	5330	24/416	95/709	-4.30115	-2.66375	0.430567
SRX1531796	TFs and others	ESR1	Breast	MCF-7	17761	46/416	144/709	-4.29746	-2.66125	0.544438
SRX8536109	TFs and others	GATA1	Blood	HUDEP-2	28891	102/416	257/709	-4.29064	-2.65583	0.676425
SRX6365882	TFs and others	TOP2B	Neural	BT142	14105	216/416	279/709	-4.28966	-2.65583	1.31948
SRX3271002	TFs and others	KDM1A	Pluripotent stem cell	hESC derived pancreatic cells	21954	89/416	232/709	-4.28127	-2.64863	0.653815
SRX6763476	TFs and others	EGR1	Blood	Macrophages	673	3/416	35/709	-4.27986	-2.6484	0.146085
SRX190331	TFs and others	TEAD4	Liver	Hep G2	10981	13/416	66/709	-4.27686	-2.64658	0.335701
SRX10989715	TFs and others	GATA1	Blood	HUDEP-1	12556	19/416	82/709	-4.2755	-2.64639	0.394905
SRX159133	TFs and others	Epitope tags	Kidney	293	3033	38/416	127/709	-4.27361	-2.64568	0.509956
SRX150512	TFs and others	NFYA	Blood	K-562	4095	90/416	233/709	-4.26036	-2.63418	0.658324
SRX684290	TFs and others	INTS3	Uterus	HeLa	7585	57/416	167/709	-4.25978	-2.63418	0.581716
SRX8337456	TFs and others	NFYA	Blood	HUDEP-2	3712	113/416	277/709	-4.25446	-2.6314	0.695267
SRX3230389	TFs and others	KDM2A	Liver	Hep G2	29110	372/416	569/709	-4.25258	-2.6314	1.11425
SRX150384	TFs and others	RFX5	Liver	Hep G2	4237	61/416	176/709	-4.2523	-2.6314	0.590704
SRX4786545	TFs and others	TET2	Breast	MCF-7	5613	137/416	321/709	-4.2521	-2.6314	0.727392
SRX1637469	TFs and others	CDK9	Blood	MOLT-4	22115	161/416	363/709	-4.25098	-2.6314	0.755914
SRX9932055	TFs and others	STAT5A	Breast	MCF-7	6509	162/416	365/709	-4.25007	-2.6314	0.756441
SRX9932059	TFs and others	STAT5A	Breast	MCF-7	3585	91/416	235/709	-4.24339	-2.62587	0.659973
SRX2711484	TFs and others	USP7	Blood	Jurkat	13969	311/416	448/709	-4.23859	-2.62221	1.18314
SRX4143070	TFs and others	TAF1	Blood	Kasumi-1	4722	102/416	104/709	-4.21852	-2.60426	1.67155
SRX5514032	TFs and others	CDK8	Uterus	Uterin leiomyoma	4769	116/416	282/709	-4.21837	-2.60426	0.701071
DRX234811	TFs and others	MEAF6	Kidney	293	13230	48/416	148/709	-4.21341	-2.60167	0.552755
SRX150678	TFs and others	MYC	Blood	K-562	12840	143/416	331/709	-4.21335	-2.60167	0.73631
SRX849404	TFs and others	CDK8	Blood	K-562	3067	42/416	135/709	-4.21239	-2.60167	0.530235
SRX6750798	TFs and others	SOX2	Breast	MDA-MB-231	2246	69/416	60/709	-4.21015	-2.60055	1.95998
SRX1435941	TFs and others	ZBTB16	Uterus	Endometrial stromal cells	917	15/416	71/709	-4.20291	-2.59443	0.360069
SRX8337457	TFs and others	NFYA	Blood	HUDEP-2	4536	147/416	338/709	-4.19208	-2.58472	0.741231
SRX6366606	TFs and others	Epitope tags	Uterus	Ishikawa	18247	379/416	585/709	-4.18688	-2.58064	1.10417
SRX070881	TFs and others	NOTCH1	Blood	CUTLL1	2389	20/416	83/709	-4.17675	-2.57273	0.410681
SRX5574491	TFs and others	SPI1	Blood	CTV-1	32366	20/416	83/709	-4.17675	-2.57273	0.410681
SRX150446	TFs and others	E2F1	Uterus	HeLa	9552	215/416	279/709	-4.17354	-2.57062	1.31337
SRX190204	TFs and others	FOSL2	Lung	A549	23331	30/416	107/709	-4.17147	-2.56966	0.477849
SRX3230407	TFs and others	ZBTB21	Liver	Hep G2	6163	49/416	149/709	-4.16851	-2.5678	0.560483
SRX190327	TFs and others	CEBPB	Lung	A549	20391	22/416	88/709	-4.16187	-2.56296	0.426082
SRX12129506	TFs and others	BRD4	Blood	T cells	3915	43/416	136/709	-4.16148	-2.56296	0.538868
SRX3098196	TFs and others	RUNX1T1	Blood	Kasumi-1	5229	95/416	95/709	-4.15411	-2.55668	1.70433
SRX371483	TFs and others	FOXA1	Breast	MCF-7	33582	14/416	68/709	-4.15005	-2.55372	0.350891
SRX097074	TFs and others	TCF7L2	Blood	CD34 Hematopoietic stem cells	2258	5/416	41/709	-4.14166	-2.54641	0.207845
SRX150586	TFs and others	NFYB	Blood	GM12878	11115	137/416	319/709	-4.13698	-2.54282	0.731952
SRX2642372	TFs and others	HOXB13	Prostate	VCaP	11321	1/416	27/709	-4.12585	-2.53385	0.0631232
SRX7972453	TFs and others	MKL2	Epidermis	MKL-2	5074	1/416	27/709	-4.12585	-2.53385	0.0631232
SRX7902984	TFs and others	EGR1	Blood	Monocytes	470	8/416	51/709	-4.12027	-2.52934	0.267345
SRX1013970	TFs and others	NELFA	Uterus	HeLa	5120	115/416	279/709	-4.11688	-2.52703	0.7025
SRX150477	TFs and others	FOS	Breast	MCF 10A	69827	7/416	48/709	-4.11209	-2.52331	0.248548
SRX10059520	TFs and others	CEBPD	Others	Fibroblasts	32476	31/416	109/709	-4.11091	-2.5232	0.484717
SRX190232	TFs and others	SP2	Pluripotent stem cell	hESC H1	2255	54/416	160/709	-4.10907	-2.52242	0.57521
SRX3857000	TFs and others	CDKN1B	Breast	MDA-MB-231	29267	380/416	588/709	-4.10077	-2.5173	1.10144
SRX3229138	TFs and others	ESR1	Breast	Breast cancer	1545	36/416	121/709	-4.10077	-2.5173	0.507072
SRX7902981	TFs and others	EGR1	Blood	Macrophages	1096	36/416	121/709	-4.10077	-2.5173	0.507072
SRX359408	TFs and others	CREBBP	Kidney	293	7325	191/416	241/709	-4.08653	-2.50467	1.35073
SRX8321655	TFs and others	CDYL2	Breast	MCF-7	6444	27/416	13/709	-4.08584	-2.50467	3.53976
SRX2550934	TFs and others	MYCN	Neural	KELLY	22030	329/416	483/709	-4.08498	-2.50467	1.16092
SRX1531791	TFs and others	ESR1	Breast	MCF-7	31554	27/416	100/709	-4.08077	-2.50151	0.460168
SRX5574461	TFs and others	SPI1	Blood	CTV-1	40626	55/416	161/709	-4.07559	-2.49778	0.582223
SRX9206199	TFs and others	GFP	Digestive tract	HCT 116	13651	374/416	576/709	-4.07391	-2.49778	1.10663
SRX8171744	TFs and others	MYBBP1A	Epidermis	BJ	2291	42/416	133/709	-4.07391	-2.49778	0.538209
SRX3584202	TFs and others	CEBPB	Gonad	Epididymis	37004	34/416	115/709	-4.06735	-2.4929	0.503888
SRX150508	TFs and others	NFYB	Blood	K-562	12529	131/416	307/709	-4.06618	-2.4929	0.727254
SRX248763	TFs and others	Epitope tags	Uterus	HeLa	12834	3/416	34/709	-4.06557	-2.4929	0.150382
SRX150587	TFs and others	NFYA	Uterus	HeLa	4119	119/416	285/709	-4.0649	-2.4929	0.711631
SRX5286317	TFs and others	KLF17	Pluripotent stem cell	ES cells	2970	77/416	205/709	-4.05665	-2.48568	0.640162
SRX265224	TFs and others	TBP	Blood	ME-1	5262	162/416	195/709	-4.05479	-2.48485	1.4159
SRX159129	TFs and others	ZNF143	Blood	K-562	2473	37/416	122/709	-4.05073	-2.48366	0.516886
SRX360062	TFs and others	ZNF83	Digestive tract	LoVo	2346	37/416	122/709	-4.05073	-2.48366	0.516886
SRX1161176	TFs and others	FOXA1	Breast	MCF-7	27653	32/416	111/709	-4.05054	-2.48366	0.491337
SRX190307	TFs and others	SRF	Digestive tract	HCT 116	19688	276/416	548/709	-4.04669	-2.48182	0.858384
SRX015141	TFs and others	FOS	Blood	K-562	8231	103/416	256/709	-4.04667	-2.48182	0.685725
SRX236115	TFs and others	TCF3	Blood	Kasumi-1	35196	46/416	142/709	-4.03333	-2.46949	0.552106
SRX1280452	TFs and others	NRF1	Breast	HCC1955	11004	255/416	349/709	-4.02426	-2.46143	1.24528
SRX7785390	TFs and others	ATF4	Blood	Jurkat	4052	0/416	21/709	-4.01428	-2.45246	0
SRX2436029	TFs and others	OTX2	Neural	D341 Med	28740	22/416	87/709	-4.00868	-2.44786	0.430979
SRX8018228	TFs and others	CPSF3	Kidney	293	3897	62/416	53/709	-4.00415	-2.44433	1.99374
SRX8449940	TFs and others	BAHCC1	Blood	Jurkat	22309	359/416	545/709	-4.00268	-2.44386	1.12267
SRX5286309	TFs and others	AR	Prostate	LNCAP	28220	310/416	449/709	-3.99706	-2.44023	1.17671
SRX5574500	TFs and others	SPI1	Blood	CTV-1	31205	106/416	260/709	-3.99706	-2.44023	0.694841
SRX5316105	TFs and others	O-GlcNAc	Prostate	LNCAP	5053	144/416	330/709	-3.98548	-2.42965	0.743706
SRX4892338	TFs and others	Epitope tags	Kidney	293	78191	358/416	543/709	-3.97368	-2.41884	1.12366
SRX190239	TFs and others	GATA3	Breast	MCF-7	39727	62/416	174/709	-3.97047	-2.41661	0.607289
SRX159134	TFs and others	ZNF76	Kidney	293	2748	31/416	108/709	-3.96821	-2.4154	0.489205
SRX5514027	TFs and others	CDK8	Uterus	Myometrium	3513	76/416	203/709	-3.96729	-2.4154	0.638073
SRX10131665	TFs and others	NELFCD	Lung	Bronchial tracheal epithelial cells	10829	285/416	403/709	-3.9601	-2.40919	1.20529
SRX150355	TFs and others	ARID3A	Liver	Hep G2	13639	19/416	79/709	-3.95556	-2.40661	0.409901
SRX481484	TFs and others	PRKDC	Others	Fibroblasts	1291	19/416	79/709	-3.95556	-2.40661	0.409901
SRX512370	TFs and others	SOX2	Pluripotent stem cell	iPS cells	10580	5/416	40/709	-3.94654	-2.39954	0.213041
SRX9498737	TFs and others	GTF2A2	Blood	K-562	1214	5/416	40/709	-3.94654	-2.39954	0.213041
SRX150610	TFs and others	RELA	Blood	GM18951	9437	42/416	132/709	-3.94368	-2.39765	0.542286
SRX1165098	TFs and others	CREB1	Liver	Hep G2	9768	201/416	427/709	-3.94057	-2.39551	0.802271
SRX481483	TFs and others	PRKDC	Others	Fibroblasts	1128	21/416	84/709	-3.93725	-2.39315	0.426082
SRX359409	TFs and others	CREBBP	Kidney	293	10317	220/416	290/709	-3.92878	-2.38565	1.29294
SRX3506186	TFs and others	Pan-acetyllysine	Liver	Hep G2	3904	1/416	25/709	-3.92558	-2.38437	0.0681731
SRX360376	TFs and others	KMT2D	Digestive tract	HCT 116	4374	1/416	25/709	-3.92558	-2.38437	0.0681731
SRX4792908	TFs and others	RAD21	Breast	T-47D	25585	221/416	292/709	-3.9233	-2.38305	1.28992
SRX9317680	TFs and others	HDAC1	Blood	Fujioka	3380	58/416	48/709	-3.91431	-2.37501	2.0594
SRX9599279	TFs and others	REST	Uterus	HEC-1-B	5152	56/416	161/709	-3.91201	-2.37367	0.592809
SRX037419	TFs and others	NFYB	Blood	K-562	10238	167/416	369/709	-3.90331	-2.36659	0.771335
SRX8030771	TFs and others	Epitope tags	Kidney	293	11590	231/416	309/709	-3.90303	-2.36659	1.27411
SRX250091	TFs and others	MYC	Breast	MDA-MB-453	26756	373/416	575/709	-3.89992	-2.365	1.10559
SRX150360	TFs and others	TBP	Liver	Hep G2	10455	179/416	390/709	-3.89955	-2.365	0.782242
SRX9932045	TFs and others	STAT5A	Breast	MCF-7	8210	181/416	393/709	-3.89761	-2.36453	0.784944
SRX190295	TFs and others	SRF	Breast	MCF-7	6614	125/416	294/709	-3.8972	-2.36453	0.724629
SRX1212236	TFs and others	FOXA1	Prostate	LNCAP	63527	57/416	163/709	-3.8827	-2.35144	0.595992
SRX8673364	TFs and others	SP1	Blood	Kasumi-1	2091	65/416	179/709	-3.88208	-2.35144	0.61889
SRX150570	TFs and others	MYC	Breast	MCF 10A	15169	35/416	116/709	-3.8813	-2.35144	0.514237
SRX2436050	TFs and others	OTX2	Neural	D341 Med	20573	92/416	232/709	-3.87365	-2.34473	0.675854
SRX176862	TFs and others	FOXA1	Breast	MCF-7	47791	12/416	61/709	-3.87247	-2.34448	0.335277
SRX017698	TFs and others	CREBBP	Blood	CD4+ T cells	1948	28/416	100/709	-3.86944	-2.34331	0.477212
SRX159130	TFs and others	ZNF143	Kidney	293	1767	28/416	100/709	-3.86944	-2.34331	0.477212
SRX1672137	TFs and others	NR3C1	Lung	BEAS-2B	7586	15/416	68/709	-3.86662	-2.34141	0.375954
SRX4342283	TFs and others	AHR	Blood	GM17212	3177	66/416	181/709	-3.85877	-2.3354	0.621467
SRX8907440	TFs and others	MTA2	Muscle	SCMC	11704	66/416	181/709	-3.85877	-2.3354	0.621467
SRX3657349	TFs and others	Epitope tags	Kidney	293	78227	358/416	544/709	-3.85252	-2.33007	1.1216
SRX100454	TFs and others	FOXA1	Breast	T-47D	44490	101/416	249/709	-3.84767	-2.32614	0.691313
