SRX1674506	TFs and others	MBD3	Uterus	HeLa	35004	451/2546	33/81	-5.56821	-1.52124	0.4348
SRX7522857	TFs and others	STAT3	Breast	MCF10DCIS.com	2787	94/2546	9/81	-2.41874	-0.624337	0.332286
DRX156350	TFs and others	MGMT	Neural	U-87 MG	1689	30/2546	5/81	-2.41305	-0.624337	0.190888
SRX1531793	TFs and others	NIPBL	Breast	MCF-7	1103	30/2546	5/81	-2.41305	-0.624337	0.190888
SRX2765967	TFs and others	HMGB2	Lung	Lung fibroblasts	519	30/2546	5/81	-2.41305	-0.624337	0.190888
SRX3541098	TFs and others	ESR1	Breast	MCF-7	1815	30/2546	5/81	-2.41305	-0.624337	0.190888
SRX371442	TFs and others	ESR1	Others	Tumour tissues	351	8/2546	3/81	-2.40919	-0.623516	0.084839
SRX100470	TFs and others	SRF	Pluripotent stem cell	hESC H1	3719	197/2546	0/81	-2.40864	-0.623516	inf
SRX3285599	TFs and others	ESR1	Breast	FULR	3370	60/2546	7/81	-2.39963	-0.616289	0.272697
SRX130604	TFs and others	NCOR1	Blood	OCI-LY1	2466	18/2546	4/81	-2.39596	-0.614644	0.143166
SRX8080550	TFs and others	Epitope tags	Breast	Mammary gland ductal carcinoma	19838	631/2546	32/81	-2.39444	-0.614644	0.627344
SRX6413750	TFs and others	ESR1	Breast	MCF-7	6480	95/2546	9/81	-2.39034	-0.613101	0.335821
SRX129107	TFs and others	MAX	Lung	NCI-H128	32315	1914/2546	49/81	-2.38938	-0.613101	1.24272
SRX8617000	TFs and others	TET2	Breast	MCF-7	9090	187/2546	14/81	-2.37978	-0.608132	0.424952
SRX1012632	TFs and others	ESR1	Breast	MCF-7	17006	154/2546	12/81	-2.37964	-0.608132	0.408288
SRX371474	TFs and others	ESR1	Breast	BT-474	18787	283/2546	18/81	-2.37919	-0.608132	0.500196
SRX1058475	TFs and others	MAX	Epidermis	MKL-1	43170	1668/2546	40/81	-2.37627	-0.60694	1.32667
SRX8520808	TFs and others	NR3C1	Breast	MDA-MB-453	5432	45/2546	6/81	-2.37291	-0.605299	0.23861
SRX5441331	TFs and others	CPSF3	Uterus	HeLa	876	61/2546	7/81	-2.36323	-0.604145	0.277242
SRX9719177	TFs and others	TET2	Breast	MCF-7	2840	78/2546	8/81	-2.36251	-0.604145	0.310192
SRX150458	TFs and others	CHD2	Blood	GM12878	10759	1166/2546	24/81	-2.35973	-0.604145	1.54566
SRX1961155	TFs and others	ESR1	Breast	T-47D	5596	115/2546	10/81	-2.35897	-0.604145	0.365868
SRX8617015	TFs and others	ESR1	Breast	MCF-7	6963	115/2546	10/81	-2.35897	-0.604145	0.365868
SRX3584306	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	6197	31/2546	5/81	-2.35858	-0.604145	0.197251
SRX6039038	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	5294	31/2546	5/81	-2.35858	-0.604145	0.197251
SRX6961668	TFs and others	SUPT5H	Digestive tract	HCT 116	16208	1660/2546	40/81	-2.35725	-0.604145	1.32031
SRX150377	TFs and others	CHD2	Pluripotent stem cell	hESC H1	6065	783/2546	13/81	-2.3564	-0.604145	1.91622
SRX9550894	TFs and others	FOXA1	Prostate	Prostate cancer	32421	256/2546	17/81	-2.35492	-0.604145	0.479091
SRX150508	TFs and others	NFYB	Blood	K-562	12529	775/2546	13/81	-2.35271	-0.603583	1.89664
SRX150649	TFs and others	IRF3	Uterus	HeLa	1473	307/2546	2/81	-2.35086	-0.603375	4.88354
SRX5323850	TFs and others	FOXA1	Breast	MCF-7	11883	156/2546	12/81	-2.33699	-0.593348	0.41359
SRX1070162	TFs and others	AR	Breast	MDA-MB-453	20477	79/2546	8/81	-2.33147	-0.593348	0.314169
SRX10760641	TFs and others	EP300	Blood	MM.1S	4159	79/2546	8/81	-2.33147	-0.593348	0.314169
SRX3123828	TFs and others	ESR1	Breast	MCF-7	9006	79/2546	8/81	-2.33147	-0.593348	0.314169
SRX2915389	TFs and others	PGR	Breast	T-47D	3235	46/2546	6/81	-2.33031	-0.593348	0.243912
SRX8536111	TFs and others	GATA1	Blood	HUDEP-2	7431	62/2546	7/81	-2.32754	-0.593348	0.281787
SRX1012607	TFs and others	EP300	Breast	T-47D	1016	19/2546	4/81	-2.32317	-0.593348	0.151119
SRX1012608	TFs and others	EP300	Breast	T-47D	1042	19/2546	4/81	-2.32317	-0.593348	0.151119
SRX10365516	TFs and others	RAC1	Breast	MCF-7	1768	19/2546	4/81	-2.32317	-0.593348	0.151119
SRX107370	TFs and others	ESR1	Breast	H3396	4540	19/2546	4/81	-2.32317	-0.593348	0.151119
SRX3629600	TFs and others	ESR1	Breast	MCF-7	2513	19/2546	4/81	-2.32317	-0.593348	0.151119
SRX1161199	TFs and others	ESR1	Breast	T-47D	4948	193/2546	14/81	-2.32113	-0.592879	0.438587
SRX3734314	TFs and others	TP63	Breast	Mammary glands	24519	157/2546	12/81	-2.31596	-0.589274	0.416241
SRX5089433	TFs and others	SMARCB1	Breast	MCF-7	4215	117/2546	10/81	-2.30931	-0.585737	0.372231
SRX5203314	TFs and others	FOXA1	Breast	MCF-7	10237	117/2546	10/81	-2.30931	-0.585737	0.372231
SRX747777	TFs and others	ESR1	Breast	MCF-7	7454	32/2546	5/81	-2.306	-0.583975	0.203614
SRX150516	TFs and others	MXI1	Liver	Hep G2	18240	1596/2546	38/81	-2.30044	-0.579958	1.33621
SRX5203307	TFs and others	FOXA1	Breast	MCF-7	15436	158/2546	12/81	-2.29513	-0.578195	0.418892
SRX3472382	TFs and others	KDM6A	Pluripotent stem cell	hESC H9	942	9/2546	3/81	-2.29394	-0.578195	0.0954438
SRX4663588	TFs and others	NCOA3	Breast	MCF-7	1510	9/2546	3/81	-2.29394	-0.578195	0.0954438
SRX10365537	TFs and others	RAC1	Breast	MCF-7	5787	63/2546	7/81	-2.29256	-0.578195	0.286332
SRX2513516	TFs and others	ESR1	Breast	MCF-7	3517	47/2546	6/81	-2.28879	-0.577452	0.249214
SRX4116026	TFs and others	ESR1	Breast	Breast cancer cells	740	47/2546	6/81	-2.28879	-0.577452	0.249214
SRX8617001	TFs and others	TET2	Breast	MCF-7	17046	307/2546	19/81	-2.28225	-0.573712	0.514057
SRX1012609	TFs and others	EP300	Breast	T-47D	7236	99/2546	9/81	-2.28055	-0.573712	0.349961
SRX9719184	TFs and others	GATA3	Breast	MCF-7	9795	99/2546	9/81	-2.28055	-0.573712	0.349961
SRX150420	TFs and others	ATF1	Blood	K-562	11645	850/2546	15/81	-2.26936	-0.569021	1.80283
SRX2251221	TFs and others	BRD4	Prostate	C4-2	127	2/2546	2/81	-2.26661	-0.569021	0.0318146
SRX490435	TFs and others	ESR1	Breast	MCF-7	157	2/2546	2/81	-2.26661	-0.569021	0.0318146
SRX1787679	TFs and others	KMT2C	Breast	MCF-7	7124	139/2546	11/81	-2.26088	-0.569021	0.402021
SRX6098145	TFs and others	TRPS1	Breast	MCF-7	10798	119/2546	10/81	-2.26081	-0.569021	0.378594
SRX2922234	TFs and others	ESR1	Breast	SUM 44PE	11472	310/2546	19/81	-2.25947	-0.569021	0.51908
SRX1012600	TFs and others	ESR1	Breast	T-47D	4307	64/2546	7/81	-2.25825	-0.569021	0.290876
SRX10365539	TFs and others	RAC1	Breast	MCF-7	3717	33/2546	5/81	-2.25519	-0.569021	0.209976
SRX360022	TFs and others	GRHL1	Digestive tract	LoVo	562	33/2546	5/81	-2.25519	-0.569021	0.209976
SRX3080212	TFs and others	ESR1	Breast	MCF-7	1772	20/2546	4/81	-2.25416	-0.569021	0.159073
SRX3584302	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	2037	20/2546	4/81	-2.25416	-0.569021	0.159073
SRX747802	TFs and others	ESR1	Breast	MCF-7	3344	20/2546	4/81	-2.25416	-0.569021	0.159073
SRX9932065	TFs and others	HDAC6	Breast	MCF-7	2886	20/2546	4/81	-2.25416	-0.569021	0.159073
SRX1012613	TFs and others	EP300	Breast	T-47D	5047	100/2546	9/81	-2.25403	-0.569021	0.353496
SRX5089516	TFs and others	SMARCA4	Breast	MCF-7	3273	100/2546	9/81	-2.25403	-0.569021	0.353496
SRX150714	TFs and others	SMARCB1	Uterus	HeLa	2828	199/2546	14/81	-2.24881	-0.565218	0.452222
SRX8617016	TFs and others	TET2	Breast	MCF-7	3854	82/2546	8/81	-2.24129	-0.55911	0.3261
SRX5089443	TFs and others	SMARCB1	Breast	MCF-7	3874	120/2546	10/81	-2.23698	-0.557611	0.381775
SRX8617017	TFs and others	ESR1	Breast	MCF-7	8640	120/2546	10/81	-2.23698	-0.557611	0.381775
SRX8080544	TFs and others	Epitope tags	Breast	Mammary gland ductal carcinoma	18774	1049/2546	46/81	-2.23114	-0.553169	0.725511
SRX8616990	TFs and others	ESR1	Breast	MCF-7	5400	101/2546	9/81	-2.22786	-0.551284	0.357031
SRX10721430	TFs and others	Epitope tags	Breast	MCF-7	6167	65/2546	7/81	-2.22459	-0.549403	0.295421
SRX8171731	TFs and others	MYBBP1A	Pancreas	PANC-1	3261	482/2546	26/81	-2.22181	-0.548008	0.589794
SRX656349	TFs and others	PBX1	Blood	ICN12	31875	572/2546	8/81	-2.21973	-0.54731	2.27474
SRX9178837	TFs and others	HAP1	Blood	HAP1	5798	141/2546	11/81	-2.21731	-0.546538	0.407805
SRX3985128	TFs and others	NFE2L2	Lung	A549	2216	83/2546	8/81	-2.21217	-0.546538	0.330077
SRX1165100	TFs and others	Epitope tags	Liver	Hep G2	9021	1154/2546	24/81	-2.21182	-0.546538	1.52975
SRX3123818	TFs and others	ESR1	Breast	MCF-7	5688	49/2546	6/81	-2.20875	-0.546538	0.259819
SRX3285555	TFs and others	ESR1	Breast	C70R	3526	49/2546	6/81	-2.20875	-0.546538	0.259819
SRX371443	TFs and others	ESR1	Others	Tumour tissues	1348	34/2546	5/81	-2.20606	-0.546538	0.216339
SRX100576	TFs and others	SPI1	Blood	GM12878	36094	438/2546	5/81	-2.20396	-0.546538	2.78696
SRX8673364	TFs and others	SP1	Blood	Kasumi-1	2091	438/2546	5/81	-2.20396	-0.546538	2.78696
SRX150352	TFs and others	MAZ	Uterus	HeLa	10531	1144/2546	24/81	-2.20004	-0.546538	1.5165
SRX5089413	TFs and others	SMARCA4	Breast	MCF-7	4832	142/2546	11/81	-2.19586	-0.546538	0.410698
SRX1067069	TFs and others	AR	Prostate	LHSAR	121269	203/2546	14/81	-2.19554	-0.546538	0.461312
SRX5323873	TFs and others	ESR1	Breast	MCF-7	27115	488/2546	26/81	-2.19436	-0.546538	0.597136
SRX1165101	TFs and others	Epitope tags	Liver	Hep G2	9774	1253/2546	27/81	-2.19411	-0.546538	1.47643
SRX190346	TFs and others	CREB1	Blood	K-562	11807	1252/2546	27/81	-2.19401	-0.546538	1.47526
SRX5391680	TFs and others	SMC3	Blood	Neutrophils	19658	1213/2546	26/81	-2.19263	-0.546538	1.48427
SRX1012602	TFs and others	ESR1	Breast	T-47D	4919	66/2546	7/81	-2.19158	-0.546538	0.299966
SRX1052319	TFs and others	Epitope tags	Blood	K-562	1717	66/2546	7/81	-2.19158	-0.546538	0.299966
SRX5089421	TFs and others	SMARCA4	Breast	MCF-7	1943	66/2546	7/81	-2.19158	-0.546538	0.299966
SRX8406523	TFs and others	FOXA1	Prostate	Prostatic Neoplasms, Castration-Resistant	5215	66/2546	7/81	-2.19158	-0.546538	0.299966
SRX6066490	TFs and others	POLR2C	Digestive tract	HCT 116	18388	1647/2546	40/81	-2.19115	-0.546538	1.30997
SRX5534863	TFs and others	EP300	Breast	MCF-7	5568	242/2546	16/81	-2.19093	-0.546538	0.481196
SRX028632	TFs and others	TFAP2C	Breast	MCF-7	13033	489/2546	26/81	-2.18901	-0.545909	0.598359
SRX643281	TFs and others	ESR1	Breast	MCF 10A	6464	319/2546	19/81	-2.17803	-0.537298	0.534151
SRX5089439	TFs and others	SMARCB1	Breast	MCF-7	3837	103/2546	9/81	-2.17655	-0.537298	0.364101
SRX8616991	TFs and others	ESR1	Breast	MCF-7	5766	103/2546	9/81	-2.17655	-0.537298	0.364101
SRX1787651	TFs and others	FOXA1	Breast	MCF-7	20426	205/2546	14/81	-2.16787	-0.532967	0.465857
SRX330067	TFs and others	ESR1	Breast	MCF-7	28519	205/2546	14/81	-2.16787	-0.532967	0.465857
SRX1787684	TFs and others	KMT2C	Breast	MCF-7	5813	123/2546	10/81	-2.16714	-0.532967	0.39132
SRX1961156	TFs and others	ESR1	Breast	T-47D	5671	123/2546	10/81	-2.16714	-0.532967	0.39132
SRX1165097	TFs and others	CREB1	Liver	Hep G2	21871	1782/2546	45/81	-2.16356	-0.531905	1.25986
SRX6066493	TFs and others	POLR2C	Digestive tract	HCT 116	18544	1782/2546	45/81	-2.16356	-0.531905	1.25986
SRX1012626	TFs and others	ESR1	Breast	MCF-7	7678	67/2546	7/81	-2.15918	-0.530614	0.304511
SRX3583195	TFs and others	ESR1	Breast	MCF-7	3249	35/2546	5/81	-2.15852	-0.530614	0.222702
SRX367642	TFs and others	GATA6	Digestive tract	AGS	10831	35/2546	5/81	-2.15852	-0.530614	0.222702
SRX1885195	TFs and others	PIAS1	Prostate	LNCAP	13937	85/2546	8/81	-2.15529	-0.528627	0.33803
SRX3123829	TFs and others	ESR1	Breast	MCF-7	18660	206/2546	14/81	-2.15385	-0.528426	0.468129
SRX8907440	TFs and others	MTA2	Muscle	SCMC	11704	517/2546	7/81	-2.15075	-0.527304	2.34974
SRX1161206	TFs and others	FOXA1	Breast	T-47D	15327	247/2546	16/81	-2.15026	-0.527304	0.491138
SRX5514037	TFs and others	MED12	Uterus	Myometrium	4503	602/2546	9/81	-2.14502	-0.523293	2.12804
SRX6473450	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	5039	181/2546	13/81	-2.13595	-0.515962	0.442957
SRX3631511	TFs and others	ETS1	Others	SCC-25	4167	337/2546	20/81	-2.13458	-0.515962	0.536076
SRX1116525	TFs and others	ESR1	Breast	MCF-7	8268	145/2546	11/81	-2.13281	-0.515962	0.419374
SRX5172062	TFs and others	SMARCA4	Breast	MCF-7	6356	145/2546	11/81	-2.13281	-0.515962	0.419374
SRX1012660	TFs and others	PGR	Breast	MCF-7	6559	86/2546	8/81	-2.1275	-0.514226	0.342007
SRX6098148	TFs and others	GATA3	Breast	MCF-7	15809	68/2546	7/81	-2.12739	-0.514226	0.309056
SRX8616961	TFs and others	ESR1	Breast	MCF-7	2889	68/2546	7/81	-2.12739	-0.514226	0.309056
SRX6039037	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	2812	22/2546	4/81	-2.12621	-0.514226	0.17498
SRX8616999	TFs and others	TET2	Breast	MCF-7	9520	182/2546	13/81	-2.12505	-0.514226	0.445405
SRX1538765	TFs and others	PPARG	Digestive tract	HT-29	14888	340/2546	20/81	-2.12024	-0.510938	0.540848
SRX9550928	TFs and others	FOXA1	Prostate	Prostate cancer	52172	599/2546	30/81	-2.11351	-0.510938	0.635232
SRX2007818	TFs and others	KMT2B	Breast	MCF-7	1235	146/2546	11/81	-2.11222	-0.510938	0.422267
SRX2871364	TFs and others	PGR	Breast	T-47D	18884	209/2546	14/81	-2.11117	-0.510938	0.474947
SRX150415	TFs and others	MAZ	Liver	Hep G2	6772	723/2546	12/81	-2.1092	-0.510938	1.91683
SRX150511	TFs and others	CHD2	Uterus	HeLa	16185	1723/2546	43/81	-2.10502	-0.510938	1.2748
SRX1012633	TFs and others	ESR1	Breast	MCF-7	16453	184/2546	13/81	-2.10225	-0.510938	0.450299
SRX7262874	TFs and others	EP300	Breast	ZR-75-1	8783	106/2546	9/81	-2.10209	-0.510938	0.374705
SRX1787681	TFs and others	KMT2C	Breast	MCF-7	3474	87/2546	8/81	-2.10013	-0.510938	0.345984
SRX4116028	TFs and others	FOXA1	Breast	Breast cancer cells	3378	87/2546	8/81	-2.10013	-0.510938	0.345984
SRX9719183	TFs and others	GATA3	Breast	MCF-7	7031	69/2546	7/81	-2.09618	-0.510938	0.313601
SRX5089419	TFs and others	SMARCA4	Breast	MCF-7	1043	52/2546	6/81	-2.09571	-0.510938	0.275727
SRX5465793	TFs and others	ESR1	Breast	MCF-7	3825	52/2546	6/81	-2.09571	-0.510938	0.275727
SRX7794485	TFs and others	NFE2L2	Lung	BEAS-2B	1404	52/2546	6/81	-2.09571	-0.510938	0.275727
SRX194580	TFs and others	RXRA	Breast	MCF-7	610	11/2546	3/81	-2.09461	-0.510938	0.116654
SRX360017	TFs and others	RAD21	Digestive tract	LoVo	4533	11/2546	3/81	-2.09461	-0.510938	0.116654
SRX4663591	TFs and others	NCOA3	Breast	MCF-7	1609	11/2546	3/81	-2.09461	-0.510938	0.116654
SRX6777399	TFs and others	ESR1	Breast	MCF-7	1627	11/2546	3/81	-2.09461	-0.510938	0.116654
SRX6066492	TFs and others	POLR2C	Digestive tract	HCT 116	18389	1719/2546	43/81	-2.09288	-0.510938	1.27184
SRX5203303	TFs and others	FOXA1	Breast	MCF-7	17625	147/2546	11/81	-2.09184	-0.510938	0.425159
SRX7427506	TFs and others	ESR1	Breast	MCF-7	7834	147/2546	11/81	-2.09184	-0.510938	0.425159
SRX4708107	TFs and others	RBM25	Liver	Hep G2	32999	1068/2546	22/81	-2.08763	-0.510938	1.54445
SRX150586	TFs and others	NFYB	Blood	GM12878	11115	857/2546	16/81	-2.08615	-0.510938	1.70407
SRX6483132	TFs and others	SMARCA4	Neural	NGP	7689	637/2546	10/81	-2.07947	-0.510938	2.02659
SRX3927297	TFs and others	DPF2	Blood	MOLM-13	28821	299/2546	18/81	-2.07896	-0.510938	0.528476
SRX10365542	TFs and others	RAC1	Breast	MCF-7	7411	127/2546	10/81	-2.07768	-0.510938	0.404046
SRX3123830	TFs and others	ESR1	Breast	MCF-7	12600	127/2546	10/81	-2.07768	-0.510938	0.404046
SRX3990988	TFs and others	PGR	Breast	T-47D	10092	347/2546	20/81	-2.07699	-0.510938	0.551984
SRX4374901	TFs and others	RBPJ	Breast	MB 157	4213	347/2546	20/81	-2.07699	-0.510938	0.551984
SRX5577150	TFs and others	AR	Prostate	LNCAP	34812	527/2546	27/81	-2.07564	-0.510938	0.620974
SRX1012642	TFs and others	EP300	Breast	MCF-7	6251	88/2546	8/81	-2.07318	-0.510938	0.349961
SRX150512	TFs and others	NFYA	Blood	K-562	4095	556/2546	8/81	-2.07087	-0.510938	2.21112
SRX1672127	TFs and others	NR3C1	Lung	BEAS-2B	12673	300/2546	18/81	-2.07075	-0.510938	0.530244
SRX4815184	TFs and others	EN1	Breast	MCF-7	9452	255/2546	16/81	-2.07067	-0.510938	0.507045
SRX10365547	TFs and others	NCOA3	Breast	MCF-7	4714	37/2546	5/81	-2.06787	-0.510938	0.235428
SRX595677	TFs and others	AR	Prostate	VCaP	17052	37/2546	5/81	-2.06787	-0.510938	0.235428
SRX7846778	TFs and others	ESR1	Breast	MCF-7	4546	37/2546	5/81	-2.06787	-0.510938	0.235428
SRX129111	TFs and others	MAX	Lung	NCI-H2171	48835	1920/2546	50/81	-2.06749	-0.510938	1.22168
SRX259611	TFs and others	RUNX1	Blood	Kasumi-1	2995	23/2546	4/81	-2.06672	-0.510938	0.182934
SRX5089456	TFs and others	ESR1	Breast	MCF-7	9009	187/2546	13/81	-2.06589	-0.510938	0.457641
SRX10365551	TFs and others	NCOA3	Breast	MCF-7	7448	70/2546	7/81	-2.06553	-0.510938	0.318146
SRX9469986	TFs and others	AR	Prostate	LAPC-4	9184	70/2546	7/81	-2.06553	-0.510938	0.318146
SRX3241379	TFs and others	ARID1A	Gonad	RMG-I	14107	543/2546	28/81	-2.06363	-0.510938	0.616976
SRX5089511	TFs and others	HDAC1	Breast	MCF-7	1053	53/2546	6/81	-2.05976	-0.510938	0.281029
SRX6098146	TFs and others	GATA3	Breast	MCF-7	17055	53/2546	6/81	-2.05976	-0.510938	0.281029
SRX7902980	TFs and others	EGR1	Blood	Macrophages	362	53/2546	6/81	-2.05976	-0.510938	0.281029
SRX6384756	TFs and others	MED26	Digestive tract	HCT 116	17745	1810/2546	46/81	-2.05903	-0.510938	1.25184
SRX5323849	TFs and others	FOXA1	Breast	MCF-7	9761	128/2546	10/81	-2.05594	-0.510938	0.407227
SRX186683	TFs and others	EZH2	Liver	Hep G2	986	3/2546	2/81	-2.05353	-0.510938	0.0477219
SRX2912045	TFs and others	ESR1	Breast	MCF-7	193	3/2546	2/81	-2.05353	-0.510938	0.0477219
SRX317598	TFs and others	EZH2	Pluripotent stem cell	iPS cells	1939	3/2546	2/81	-2.05353	-0.510938	0.0477219
SRX4389612	TFs and others	CBX4	Others	Mesenchymal stem cells	374	3/2546	2/81	-2.05353	-0.510938	0.0477219
SRX490432	TFs and others	ESR1	Breast	MCF-7	334	3/2546	2/81	-2.05353	-0.510938	0.0477219
SRX490433	TFs and others	ESR1	Breast	MCF-7	369	3/2546	2/81	-2.05353	-0.510938	0.0477219
SRX490436	TFs and others	ESR1	Breast	MCF-7	448	3/2546	2/81	-2.05353	-0.510938	0.0477219
SRX490437	TFs and others	ESR1	Breast	MCF-7	312	3/2546	2/81	-2.05353	-0.510938	0.0477219
SRX4909431	TFs and others	HDAC2	Breast	HCC3153	290	3/2546	2/81	-2.05353	-0.510938	0.0477219
SRX6860609	TFs and others	TFEB	Cardiovascular	Aortic smooth muscle cells	506	3/2546	2/81	-2.05353	-0.510938	0.0477219
SRX7030923	TFs and others	KDM4B	Breast	MCF-7	613	3/2546	2/81	-2.05353	-0.510938	0.0477219
SRX7031580	TFs and others	EGR1	Blood	CD34+	193	3/2546	2/81	-2.05353	-0.510938	0.0477219
SRX9673825	TFs and others	BCOR	Kidney	293	833	3/2546	2/81	-2.05353	-0.510938	0.0477219
SRX6913078	TFs and others	BRD3	Blood	K-562	2094	188/2546	13/81	-2.05328	-0.510938	0.460088
SRX7794486	TFs and others	NFE2L2	Lung	BEAS-2B	2771	89/2546	8/81	-2.04664	-0.506587	0.353938
SRX1165098	TFs and others	CREB1	Liver	Hep G2	9768	1266/2546	28/81	-2.04367	-0.506587	1.43847
SRX1787675	TFs and others	KMT2C	Breast	MCF-7	16443	634/2546	31/81	-2.04322	-0.506587	0.65066
SRX150383	TFs and others	TBP	Pluripotent stem cell	hESC H1	14211	1413/2546	33/81	-2.04186	-0.506587	1.36224
SRX190264	TFs and others	CREB1	Liver	Hep G2	26190	1802/2546	46/81	-2.04134	-0.506587	1.2463
SRX1460854	TFs and others	MED1	Blood	Th1 Cells	875	170/2546	0/81	-2.03953	-0.506587	inf
SRX1165104	TFs and others	Epitope tags	Liver	Hep G2	10162	1260/2546	28/81	-2.03813	-0.506587	1.43166
SRX3401272	TFs and others	TEAD1	Breast	MCF-7	23673	304/2546	18/81	-2.03577	-0.506587	0.537313
SRX7627555	TFs and others	ESRRG	Breast	BT-474	4233	71/2546	7/81	-2.03545	-0.506587	0.322691
SRX3433644	TFs and others	USP7	Blood	CUTLL1	22404	1799/2546	46/81	-2.03182	-0.506587	1.24423
SRX1161198	TFs and others	ESR1	Breast	T-47D	5044	109/2546	9/81	-2.03048	-0.506587	0.38531
SRX10313958	TFs and others	ZBTB7A	Blood	HUDEP-2	25125	1798/2546	46/81	-2.02832	-0.506587	1.24354
SRX4815194	TFs and others	TLE3	Breast	SUM 149PT	22317	419/2546	23/81	-2.02817	-0.506587	0.579579
SRX039146	TFs and others	FOXA1	Breast	T-47D	11810	190/2546	13/81	-2.02746	-0.506587	0.464983
SRX5323829	TFs and others	FOXA1	Breast	T-47D	21438	305/2546	18/81	-2.02655	-0.506587	0.539081
SRX7951331	TFs and others	SMARCA4	Lung	NCI-H1944	4782	259/2546	16/81	-2.02624	-0.506587	0.514999
SRX3110710	TFs and others	ESR1	Breast	MCF-7	2805	54/2546	6/81	-2.02462	-0.506587	0.286332
DRX156348	TFs and others	MGMT	Neural	U-87 MG	2754	38/2546	5/81	-2.02462	-0.506587	0.241791
SRX3541097	TFs and others	ESR1	Breast	MCF-7	3508	38/2546	5/81	-2.02462	-0.506587	0.241791
SRX3541110	TFs and others	ESR1	Breast	MCF-7	3460	38/2546	5/81	-2.02462	-0.506587	0.241791
SRX3583203	TFs and others	ESR1	Breast	MCF-7	4885	38/2546	5/81	-2.02462	-0.506587	0.241791
SRX5089437	TFs and others	SMARCB1	Breast	MCF-7	1184	38/2546	5/81	-2.02462	-0.506587	0.241791
SRX5089453	TFs and others	ESR1	Breast	MCF-7	2759	38/2546	5/81	-2.02462	-0.506587	0.241791
SRX6039041	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	4685	38/2546	5/81	-2.02462	-0.506587	0.241791
SRX4385550	TFs and others	SUPT5H	Digestive tract	HCT 116	13715	1652/2546	41/81	-2.0232	-0.506587	1.2819
SRX9550930	TFs and others	FOXA1	Prostate	Prostate cancer	31840	354/2546	20/81	-2.02268	-0.506587	0.563119
SRX3990996	TFs and others	PGR	Breast	T-47D	20824	639/2546	31/81	-2.02218	-0.506587	0.655792
SRX190313	TFs and others	CREB1	Uterus	ECC-1	4282	673/2546	11/81	-2.02032	-0.506342	1.94648
SRX176862	TFs and others	FOXA1	Breast	MCF-7	47791	355/2546	20/81	-2.01421	-0.506342	0.564709
SRX1885199	TFs and others	RELA	Prostate	LNCAP	2486	24/2546	4/81	-2.00991	-0.506342	0.190888
SRX396818	TFs and others	ESR1	Breast	MCF-7	2735	24/2546	4/81	-2.00991	-0.506342	0.190888
SRX4451201	TFs and others	ESR1	Breast	MCF-7	3953	24/2546	4/81	-2.00991	-0.506342	0.190888
SRX1012647	TFs and others	EP300	Breast	MCF-7	11347	307/2546	18/81	-2.00762	-0.506342	0.542616
ERX200526	TFs and others	CTCF	Blood	B cells	907	12/2546	3/81	-2.00736	-0.506342	0.127258
SRX1123964	TFs and others	SMARCA4	Digestive tract	HCT 116	688	12/2546	3/81	-2.00736	-0.506342	0.127258
SRX5089535	TFs and others	ARID2	Breast	MCF-7	1071	12/2546	3/81	-2.00736	-0.506342	0.127258
SRX8617024	TFs and others	TET2	Breast	ZR-75-1	1309	12/2546	3/81	-2.00736	-0.506342	0.127258
SRX9975599	TFs and others	PPP2R1A	Uterus	HeLa	1650	12/2546	3/81	-2.00736	-0.506342	0.127258
SRX5089449	TFs and others	ESR1	Breast	MCF-7	14206	163/2546	12/81	-2.00726	-0.506342	0.432148
SRX186804	TFs and others	ESR1	Breast	Breast cancer	4065	110/2546	9/81	-2.00722	-0.506342	0.388845
SRX8520803	TFs and others	NR3C1	Breast	HCC1937	7305	110/2546	9/81	-2.00722	-0.506342	0.388845
SRX8616989	TFs and others	ESR1	Breast	MCF-7	7676	110/2546	9/81	-2.00722	-0.506342	0.388845
SRX523396	TFs and others	APOBEC3B	Breast	MCF-7	4161	72/2546	7/81	-2.0059	-0.506342	0.327236
SRX7807108	TFs and others	TEAD4	Unclassified	Unclassified	1827	72/2546	7/81	-2.0059	-0.506342	0.327236
