SRX1735651	TFs and others	FOXO1	Blood	Pre-leukemia stem cells	18888	117/300	93/156	-4.50493	-0.530562	0.654194
SRX3124393	TFs and others	CTCF	Neural	KELLY	38410	101/300	71/156	-1.83358	-0.117582	0.739718
SRX5719580	TFs and others	CTCF	Blood	CUTLL1	4389	16/300	19/156	-1.83148	-0.117582	0.437895
SRX5527617	TFs and others	EP300	Cardiovascular	HUVEC	26078	193/300	118/156	-1.82836	-0.117582	0.850508
SRX3256875	TFs and others	KDM2B	Pluripotent stem cell	hESC H1	30407	250/300	143/156	-1.82713	-0.117582	0.909091
SRX10657969	TFs and others	Epitope tags	Blood	NALM-6	21537	172/300	108/156	-1.82544	-0.117582	0.828148
SRX4892335	TFs and others	Epitope tags	Kidney	293	7305	71/300	54/156	-1.82509	-0.117582	0.683704
SRX4792902	TFs and others	CTCF	Breast	T-47D	23935	103/300	72/156	-1.82264	-0.117582	0.743889
SRX5574459	TFs and others	SPI1	Blood	CTV-1	12597	33/300	31/156	-1.82093	-0.117582	0.553548
SRX9556495	TFs and others	GATA3	Breast	MDA-MB-231	13714	33/300	31/156	-1.82093	-0.117582	0.553548
SRX6102130	TFs and others	SUPT5H	Uterus	HeLa	21479	206/300	124/156	-1.81815	-0.117582	0.863871
SRX080358	TFs and others	CTCF	Epidermis	AG04449	36028	106/300	74/156	-1.81667	-0.117582	0.744865
SRX9178824	TFs and others	HAP1	Blood	HAP1	7969	86/300	63/156	-1.81476	-0.117582	0.709841
SRX4802347	TFs and others	HIF1A	Kidney	RCC4	1767	25/300	4/156	-1.81475	-0.117582	3.25
SRX4108918	TFs and others	HIF1A	Prostate	LNCAP	2600	26/300	4/156	-1.81186	-0.117232	3.38
SRX4001961	TFs and others	SPI1	Blood	THP-1	26144	45/300	38/156	-1.81051	-0.117232	0.615789
SRX265413	TFs and others	KDM5B	Breast	MCF-7	25024	168/300	106/156	-1.80934	-0.117232	0.824151
SRX3098196	TFs and others	RUNX1T1	Blood	Kasumi-1	5229	46/300	39/156	-1.80355	-0.114052	0.613333
SRX3511937	TFs and others	TFAP2A	Pluripotent stem cell	iPS cells	16304	107/300	74/156	-1.80258	-0.114052	0.751892
SRX5522009	TFs and others	CTCF	Blood	HUDEP-2	32207	87/300	63/156	-1.80116	-0.114052	0.718095
SRX4001881	TFs and others	CTCF	Blood	THP-1	19398	54/300	44/156	-1.79738	-0.113319	0.638182
SRX7944502	TFs and others	ESR1	Uterus	Ishikawa	7822	39/300	9/156	-1.79213	-0.113319	2.25333
SRX4001888	TFs and others	CTCF	Blood	THP-1	22426	63/300	49/156	-1.79086	-0.113319	0.668571
SRX3800334	TFs and others	SMC1A	Others	RT-112	22023	162/300	103/156	-1.78919	-0.113319	0.817864
SRX10131670	TFs and others	BRD4	Lung	Bronchial tracheal epithelial cells	5028	29/300	28/156	-1.78824	-0.113319	0.538571
SRX5416007	TFs and others	PTEN	Liver	SMMC-7721	22609	165/300	104/156	-1.78482	-0.113319	0.825
SRX5821031	TFs and others	GATA1	Blood	CD34+	12681	64/300	50/156	-1.7848	-0.113319	0.6656
SRX2268289	TFs and others	CHD1	Others	Mesenchymal stem cells	2106	8/300	12/156	-1.78328	-0.113319	0.346667
SRX5236336	TFs and others	MED1	Cardiovascular	HUVEC	1342	8/300	12/156	-1.78328	-0.113319	0.346667
SRX6743810	TFs and others	CHD6	Pluripotent stem cell	iPS cells	1110	8/300	12/156	-1.78328	-0.113319	0.346667
SRX150516	TFs and others	MXI1	Liver	Hep G2	18240	152/300	98/156	-1.76537	-0.113319	0.806531
SRX3927286	TFs and others	BRD9	Blood	EOL-1	13251	48/300	40/156	-1.76433	-0.113319	0.624
SRX9975612	TFs and others	STAG1	Bone	A-673	44346	122/300	82/156	-1.76277	-0.113319	0.773659
SRX128102	TFs and others	TFAP2C	Breast	SK-BR-3	40527	155/300	99/156	-1.76272	-0.113319	0.814141
SRX017906	TFs and others	RELA	Blood	GM12878	4892	11/300	15/156	-1.76265	-0.113319	0.381333
SRX5574495	TFs and others	SPI1	Blood	CTV-1	4024	11/300	15/156	-1.76265	-0.113319	0.381333
SRX9730741	TFs and others	BRD4	Blood	THP-1	22108	183/300	113/156	-1.76158	-0.113319	0.842124
SRX3927296	TFs and others	BRD7	Blood	MOLM-13	18235	93/300	66/156	-1.75713	-0.113319	0.732727
SRX1091822	TFs and others	CTCFL	Gonad	OVCAR-8	24943	151/300	97/156	-1.75706	-0.113319	0.809485
SRX4370433	TFs and others	CTCF	Neural	Anterior temporal cortex	2379	17/300	19/156	-1.75645	-0.113319	0.465263
SRX6430563	TFs and others	SUZ12	Blood	KARPAS-422	1356	17/300	19/156	-1.75645	-0.113319	0.465263
SRX1127535	TFs and others	SPI1	Blood	RS4-11	9930	14/300	17/156	-1.75609	-0.113319	0.428235
SRX100426	TFs and others	YY1	Liver	Hep G2	15650	149/300	96/156	-1.75488	-0.113319	0.807083
SRX1287852	TFs and others	BRD4	Blood	MOLM-14	19222	143/300	93/156	-1.75093	-0.113319	0.79957
SRX100542	TFs and others	RAD21	Neural	SK-N-SH	67361	139/300	91/156	-1.75041	-0.113319	0.794286
SRX3161011	TFs and others	ZBTB7A	Blood	HUDEP-2	16318	139/300	91/156	-1.75041	-0.113319	0.794286
SRX3161003	TFs and others	ZBTB7A	Blood	K-562	12430	96/300	68/156	-1.74762	-0.113319	0.734118
SRX3230401	TFs and others	SP1	Liver	Hep G2	12274	130/300	86/156	-1.74724	-0.113319	0.786047
SRX100493	TFs and others	HEY1	Liver	Hep G2	26419	198/300	120/156	-1.74416	-0.113319	0.858
ERX1149095	TFs and others	CTCF	Blood	MEG-01	36071	95/300	67/156	-1.74394	-0.113319	0.737313
SRX4611700	TFs and others	ESR1	Breast	MCF-7	41124	95/300	67/156	-1.74394	-0.113319	0.737313
SRX6614737	TFs and others	CTCF	Lung	IMR-90	36390	95/300	67/156	-1.74394	-0.113319	0.737313
SRX2023750	TFs and others	TBX5	Pluripotent stem cell	iPS derived cardiac cells	3825	10/300	0/156	-1.74099	-0.113319	inf
SRX2023773	TFs and others	TBX5	Pluripotent stem cell	iPS derived cardiac cells	3822	10/300	0/156	-1.74099	-0.113319	inf
SRX3630818	TFs and others	ESR1	Uterus	Ishikawa	600	10/300	0/156	-1.74099	-0.113319	inf
SRX4802360	TFs and others	ARNT	Liver	Hep G2	1114	10/300	0/156	-1.74099	-0.113319	inf
SRX573038	TFs and others	ELL2	Uterus	HeLa	1256	10/300	0/156	-1.74099	-0.113319	inf
SRX2281258	TFs and others	KMT2A	Blood	Cord blood mononuclear	15407	136/300	89/156	-1.74016	-0.113319	0.794607
SRX8080573	TFs and others	CTCF	Breast	Mammary gland ductal carcinoma	23303	136/300	89/156	-1.74016	-0.113319	0.794607
SRX1091818	TFs and others	CTCFL	Blood	delta-47	14149	97/300	68/156	-1.73142	-0.107547	0.741765
SRX080388	TFs and others	CTCF	Blood	GM12865	28220	82/300	60/156	-1.72443	-0.107547	0.710667
SRX4393708	TFs and others	GATA2	Blood	ME-1	9130	82/300	60/156	-1.72443	-0.107547	0.710667
SRX3927290	TFs and others	DPF2	Blood	EOL-1	27704	69/300	52/156	-1.71556	-0.107547	0.69
SRX9317668	TFs and others	FOXC1	Blood	Acute myeloid leukemia	26321	69/300	52/156	-1.71556	-0.107547	0.69
SRX4611702	TFs and others	ESR1	Breast	MCF-7	47600	102/300	71/156	-1.71537	-0.107547	0.747042
SRX131914	TFs and others	TFAP2A	Pluripotent stem cell	hESC derived neural crests	6008	37/300	33/156	-1.71333	-0.107547	0.58303
SRX1165097	TFs and others	CREB1	Liver	Hep G2	21871	176/300	109/156	-1.71198	-0.107547	0.839633
SRX150751	TFs and others	MEIS1	Blood	SEM	2367	1/300	5/156	-1.71168	-0.107547	0.104
SRX3436567	TFs and others	SSRP1	Bone	HT-1080	1797	1/300	5/156	-1.71168	-0.107547	0.104
SRX5099496	TFs and others	STAT3	Blood	TMD8	1832	1/300	5/156	-1.71168	-0.107547	0.104
SRX5126616	TFs and others	CTCF	Epidermis	Keratinocytes	962	1/300	5/156	-1.71168	-0.107547	0.104
ERX626782	TFs and others	SPI1	Blood	HL-60	10423	22/300	23/156	-1.71062	-0.107547	0.497391
SRX3962742	TFs and others	LMNA	Epidermis	BJ-5ta	23230	84/300	61/156	-1.70843	-0.107547	0.716066
SRX475793	TFs and others	SPI1	Blood	GM12878	23557	60/300	47/156	-1.70745	-0.107547	0.66383
SRX8080572	TFs and others	CTCF	Breast	Mammary gland ductal carcinoma	23899	83/300	60/156	-1.70658	-0.107547	0.719333
SRX3230382	TFs and others	FOXA2	Liver	Hep G2	43365	104/300	72/156	-1.7058	-0.107547	0.751111
SRX4284003	TFs and others	CTCF	Blood	B cells	37850	104/300	72/156	-1.7058	-0.107547	0.751111
SRX8570845	TFs and others	HAP1	Blood	KBM-7	32790	174/300	108/156	-1.70395	-0.107547	0.837778
SRX100514	TFs and others	E2F6	Blood	K-562	23995	171/300	107/156	-1.70304	-0.107547	0.831028
SRX10881820	TFs and others	SMARCA4	Others	BT-16	24801	171/300	107/156	-1.70304	-0.107547	0.831028
SRX5574381	TFs and others	SPI1	Blood	ML-2	20120	44/300	37/156	-1.69955	-0.107547	0.618378
SRX6935374	TFs and others	MYCN	Neural	LA-N-5	21918	192/300	117/156	-1.69827	-0.107547	0.853333
SRX3433959	TFs and others	CTCF	Neural	SK-N-AS	44420	106/300	73/156	-1.69678	-0.107547	0.755068
SRX6780894	TFs and others	CREB1	Pluripotent stem cell	iPS derived neural cells	16335	172/300	107/156	-1.69645	-0.107547	0.835888
SRX5503029	TFs and others	Epitope tags	Kidney	293	14661	169/300	106/156	-1.69523	-0.107547	0.829057
SRX3722705	TFs and others	ESR1	Breast	Breast cancer cells	22697	52/300	42/156	-1.69368	-0.107547	0.64381
SRX4937342	TFs and others	MED1	Digestive tract	HCT 116	7880	85/300	61/156	-1.69021	-0.107547	0.72459
SRX7368252	TFs and others	MITF	Epidermis	Hermes 3C	27536	108/300	74/156	-1.6883	-0.107547	0.758919
SRX3256874	TFs and others	BCOR	Pluripotent stem cell	hESC H1	18331	190/300	116/156	-1.68455	-0.107547	0.851724
SRX5574376	TFs and others	SPI1	Blood	Macrophages	20688	38/300	33/156	-1.68314	-0.107547	0.598788
SRX2584127	TFs and others	HIF1A	Epidermis	501A	2511	27/300	5/156	-1.68307	-0.107547	2.808
SRX9898536	TFs and others	SMARCA4	Blood	K-562	5717	27/300	5/156	-1.68307	-0.107547	2.808
SRX5286307	TFs and others	AR	Prostate	LNCAP	43005	168/300	105/156	-1.68294	-0.107547	0.832
SRX265235	TFs and others	MYH11	Blood	Acute myeloid leukemia	972	7/300	11/156	-1.68292	-0.107547	0.330909
SRX5574352	TFs and others	SPI1	Blood	Mast Cells	6279	32/300	29/156	-1.6825	-0.107547	0.573793
SRX7677738	TFs and others	NCBP1	Digestive tract	DLD-1	7621	111/300	76/156	-1.68112	-0.107547	0.759474
SRX100549	TFs and others	ZBTB33	Blood	K-562	1929	12/300	15/156	-1.67952	-0.107547	0.416
SRX11196921	TFs and others	NELFB	Kidney	293	1737	12/300	15/156	-1.67952	-0.107547	0.416
SRX9178818	TFs and others	HAP1	Blood	HAP1	12304	166/300	104/156	-1.67691	-0.107547	0.83
SRX5576990	TFs and others	CRTC2	Lung	A549	19080	227/300	133/156	-1.67634	-0.107547	0.887519
SRX4564977	TFs and others	CTCF	Breast	MCF-7	25719	74/300	55/156	-1.6731	-0.107547	0.699636
SRX080398	TFs and others	CTCF	Neural	HCPEpiC	44608	115/300	78/156	-1.66892	-0.107547	0.766667
SRX4174623	TFs and others	CTCF	Neural	Neurons	10741	33/300	30/156	-1.66728	-0.107547	0.572
SRX1515027	TFs and others	GFP	Kidney	293	1074	2/300	6/156	-1.66692	-0.107547	0.173333
SRX7902980	TFs and others	EGR1	Blood	Macrophages	362	2/300	6/156	-1.66692	-0.107547	0.173333
SRX2166886	TFs and others	BRD4	Neural	Retina	13455	162/300	102/156	-1.66624	-0.107547	0.825882
SRX3800333	TFs and others	STAG2	Others	RT-112	27354	162/300	102/156	-1.66624	-0.107547	0.825882
SRX250093	TFs and others	FOXA1	Breast	MDA-MB-453	62978	216/300	128/156	-1.66617	-0.107547	0.8775
SRX3857000	TFs and others	CDKN1B	Breast	MDA-MB-231	29267	216/300	128/156	-1.66617	-0.107547	0.8775
SRX3800709	TFs and others	CTCF	Breast	T-47D	43539	114/300	77/156	-1.6659	-0.107547	0.76987
SRX3124407	TFs and others	CTCF	Neural	KELLY	36302	90/300	64/156	-1.66518	-0.107547	0.73125
DRX300414	TFs and others	KAT7	Kidney	293	1025	5/300	9/156	-1.66174	-0.105336	0.288889
SRX7805365	TFs and others	ZFX	Prostate	22Rv1	8741	121/300	81/156	-1.65402	-0.0988412	0.77679
SRX4417533	TFs and others	CTCF	Pluripotent stem cell	hESC derived neural cells	47075	154/300	98/156	-1.65015	-0.0971809	0.817143
SRX265219	TFs and others	CBFB	Blood	ME-1	9808	123/300	82/156	-1.64992	-0.0971809	0.78
SRX265222	TFs and others	RUNX1	Blood	ME-1	14180	150/300	96/156	-1.64462	-0.0933542	0.8125
SRX3873725	TFs and others	MYC	Lung	SW 1271	38123	214/300	127/156	-1.64307	-0.0933542	0.87622
SRX054574	TFs and others	Epitope tags	Breast	MCF-7	11571	148/300	95/156	-1.64246	-0.0933542	0.810105
SRX395617	TFs and others	CTCF	Breast	T-47D	36038	94/300	66/156	-1.63994	-0.0925739	0.740606
SRX2550933	TFs and others	MYCN	Neural	NGP	17518	142/300	92/156	-1.63835	-0.0925739	0.802609
SRX10989715	TFs and others	GATA1	Blood	HUDEP-1	12556	40/300	34/156	-1.63719	-0.0925739	0.611765
SRX1514984	TFs and others	GFP	Kidney	293	2090	16/300	18/156	-1.63539	-0.0925739	0.462222
SRX5527609	TFs and others	EP300	Cardiovascular	HAEC	19398	151/300	96/156	-1.6345	-0.0925739	0.817917
SRX7196721	TFs and others	BMI1	Neural	SF8628	19935	151/300	96/156	-1.6345	-0.0925739	0.817917
SRX265229	TFs and others	ELF1	Blood	ME-1	9790	137/300	89/156	-1.63261	-0.0918686	0.800449
SRX4417532	TFs and others	CTCF	Pluripotent stem cell	hESC derived neural cells	43198	141/300	91/156	-1.63121	-0.0916492	0.805714
SRX150626	TFs and others	CCNT2	Blood	K-562	11614	96/300	67/156	-1.62829	-0.0915161	0.745075
SRX1156476	TFs and others	GATA3	Breast	MDA-MB-231	18230	34/300	30/156	-1.62755	-0.0915161	0.589333
SRX268451	TFs and others	GRHL2	Lung	Tracheal epithelial cells	25019	34/300	30/156	-1.62755	-0.0915161	0.589333
SRX1799593	TFs and others	TBX21	Blood	Th1 Cells	36124	180/300	111/156	-1.62609	-0.0912249	0.843243
SRX10119127	TFs and others	LYL1	Blood	MV-4-11	18387	48/300	39/156	-1.62373	-0.0900306	0.64
SRX10881821	TFs and others	SS18L1	Kidney	G-401	20099	212/300	126/156	-1.62126	-0.088923	0.874921
SRX6066490	TFs and others	POLR2C	Digestive tract	HCT 116	18388	213/300	126/156	-1.61732	-0.088923	0.879048
SRX3434291	TFs and others	SKI	Blood	HL-60	4747	13/300	16/156	-1.61598	-0.088923	0.4225
SRX4815188	TFs and others	CTNNB1	Breast	MCF-7	2018	13/300	16/156	-1.61598	-0.088923	0.4225
SRX7677762	TFs and others	DCP2	Digestive tract	DLD-1	2611	13/300	16/156	-1.61598	-0.088923	0.4225
ERX1276028	TFs and others	CTCF	Blood	UT-7	12639	35/300	31/156	-1.61515	-0.088923	0.587097
SRX1424886	TFs and others	CXXC1	Blood	SEM	13146	179/300	110/156	-1.61329	-0.088923	0.846182
SRX2961561	TFs and others	STAT1	Blood	SET-2	30505	197/300	119/156	-1.61246	-0.088923	0.86084
SRX5848172	TFs and others	CTCF	Blood	K-562	29017	68/300	51/156	-1.61012	-0.088923	0.693333
SRX4155880	TFs and others	SMC1A	Bone	TC-71	2636	14/300	1/156	-1.61	-0.088923	7.28
SRX818634	TFs and others	PIAS1	Kidney	293	2369	14/300	1/156	-1.61	-0.088923	7.28
SRX5574498	TFs and others	SPI1	Blood	CTV-1	13604	58/300	45/156	-1.60375	-0.0838028	0.670222
SRX250092	TFs and others	AR	Breast	MDA-MB-453	37368	211/300	125/156	-1.59761	-0.0836512	0.87776
SRX573037	TFs and others	ELL2	Uterus	HeLa	2312	21/300	3/156	-1.59692	-0.0836512	3.64
SRX6853600	TFs and others	ARNT	Breast	MCF-7	1922	21/300	3/156	-1.59692	-0.0836512	3.64
SRX8406545	TFs and others	HOXB13	Prostate	Prostate	8834	21/300	3/156	-1.59692	-0.0836512	3.64
SRX150387	TFs and others	CHD2	Liver	Hep G2	3909	42/300	35/156	-1.59484	-0.0836512	0.624
SRX9562889	TFs and others	PBRM1	Muscle	RH-4	2650	25/300	24/156	-1.59217	-0.0836512	0.541667
SRX5574463	TFs and others	SPI1	Blood	CTV-1	19543	50/300	40/156	-1.5897	-0.0836512	0.65
SRX3124394	TFs and others	CTCF	Neural	KELLY	40740	107/300	73/156	-1.58212	-0.0836512	0.762192
SRX7396393	TFs and others	CTCF	Blood	BLaER1	34214	107/300	73/156	-1.58212	-0.0836512	0.762192
SRX2043230	TFs and others	TCF3	Blood	RCH-ACV	41561	231/300	134/156	-1.58157	-0.0836512	0.896418
SRX3734321	TFs and others	TP53	Breast	Mammary glands	7471	17/300	2/156	-1.58083	-0.0836512	4.42
SRX825396	TFs and others	HNF1B	Pancreas	CFPAC-1	8240	17/300	2/156	-1.58083	-0.0836512	4.42
SRX9556501	TFs and others	GATA3	Breast	MDA-MB-231	17696	51/300	41/156	-1.57835	-0.0836512	0.646829
SRX1161205	TFs and others	FOXA1	Breast	T-47D	23052	36/300	31/156	-1.5775	-0.0836512	0.603871
SRX8466174	TFs and others	CTCF	Uterus	HeLa	9886	36/300	31/156	-1.5775	-0.0836512	0.603871
SRX6614749	TFs and others	SMC3	Lung	IMR-90	19306	60/300	46/156	-1.57733	-0.0836512	0.678261
SRX490262	TFs and others	KDM6B	Epidermis	BJ	5790	30/300	6/156	-1.57387	-0.0836512	2.6
ERX1149112	TFs and others	CTCF	Unclassified	Unclassified	31261	86/300	61/156	-1.57332	-0.0836512	0.733115
ERX1149089	TFs and others	CTCF	Blood	HEL 92.1.7	2232	4/300	8/156	-1.57251	-0.0836512	0.26
SRX3447357	TFs and others	ESR1	Breast	MCF-7	53425	108/300	73/156	-1.57041	-0.0836512	0.769315
SRX080393	TFs and others	CTCF	Blood	GM12873	30611	87/300	62/156	-1.57041	-0.0836512	0.729677
SRX2145568	TFs and others	RUNX2	Breast	MCF-7	16054	72/300	53/156	-1.56911	-0.0836512	0.706415
SRX6102128	TFs and others	SUPT5H	Uterus	HeLa	17900	192/300	116/156	-1.56864	-0.0836512	0.86069
SRX8380464	TFs and others	BRD4	Uterus	HeLa	35757	220/300	129/156	-1.56813	-0.0836512	0.886822
SRX9571481	TFs and others	Epitope tags	Blood	K-562	5218	37/300	32/156	-1.56759	-0.0836512	0.60125
SRX5719615	TFs and others	CTCF	Blood	Jurkat	6744	21/300	21/156	-1.56698	-0.0836512	0.52
SRX118011	TFs and others	TBL1Y	Kidney	293	1361	18/300	2/156	-1.56614	-0.0836512	4.68
SRX514839	TFs and others	TP63	Epidermis	Keratinocytes	9257	18/300	2/156	-1.56614	-0.0836512	4.68
SRX5577164	TFs and others	AR	Prostate	LNCAP	3907	26/300	25/156	-1.5627	-0.0836512	0.5408
SRX4708084	TFs and others	RBM25	Blood	K-562	38027	110/300	74/156	-1.56257	-0.0836512	0.772973
SRX6902857	TFs and others	CTCF	Blood	CD34+	42812	113/300	76/156	-1.56163	-0.0836512	0.773158
SRX1738529	TFs and others	CTCF	Blood	Hematopoietic Stem Cells	12849	52/300	41/156	-1.55793	-0.0836512	0.659512
SRX4001887	TFs and others	CTCF	Blood	THP-1	19050	52/300	41/156	-1.55793	-0.0836512	0.659512
SRX080416	TFs and others	CTCF	Breast	HMEC	43834	115/300	77/156	-1.5557	-0.0836512	0.776623
SRX2194282	TFs and others	BRD4	Breast	SUM 159PT	23176	115/300	77/156	-1.5557	-0.0836512	0.776623
SRX2741418	TFs and others	CHD4	Others	SCC-9	1902	6/300	10/156	-1.55247	-0.0836512	0.312
SRX5848175	TFs and others	CTCF	Blood	K-562	24553	62/300	47/156	-1.55245	-0.0836512	0.685957
SRX9317689	TFs and others	TLE3	Blood	Fujioka	21204	62/300	47/156	-1.55245	-0.0836512	0.685957
SRX10913943	TFs and others	SP1	Epidermis	Dermal fibroblast	1353	11/300	14/156	-1.55112	-0.0836512	0.408571
SRX10913948	TFs and others	SP1	Epidermis	Dermal fibroblast	1299	11/300	14/156	-1.55112	-0.0836512	0.408571
SRX2323906	TFs and others	AFF1	Blood	Pre-B cell leukemia	1302	11/300	14/156	-1.55112	-0.0836512	0.408571
SRX248935	TFs and others	RUNX1	Blood	CD34+	2625	11/300	14/156	-1.55112	-0.0836512	0.408571
SRX3800732	TFs and others	RAD21	Breast	T-47D	2424	11/300	14/156	-1.55112	-0.0836512	0.408571
ERX1149083	TFs and others	CTCF	Unclassified	Unclassified	24574	74/300	54/156	-1.55022	-0.0836512	0.712593
SRX1013968	TFs and others	NELFA	Uterus	HeLa	5456	74/300	54/156	-1.55022	-0.0836512	0.712593
SRX5848176	TFs and others	CTCF	Blood	K-562	29719	74/300	54/156	-1.55022	-0.0836512	0.712593
SRX5848177	TFs and others	CTCF	Blood	K-562	31682	74/300	54/156	-1.55022	-0.0836512	0.712593
SRX5007090	TFs and others	BCL11B	Blood	PBMC	2221	14/300	16/156	-1.54932	-0.0836512	0.455
SRX6888836	TFs and others	Biotin	Uterus	HeLa	2218	14/300	16/156	-1.54932	-0.0836512	0.455
SRX9350347	TFs and others	CTCF	Liver	Hep G2	46367	159/300	100/156	-1.54914	-0.0836512	0.8268
SRX395616	TFs and others	CTCF	Breast	T-47D	36670	90/300	63/156	-1.54642	-0.0836512	0.742857
SRX4714479	TFs and others	CTCF	Breast	T-47D	36658	90/300	63/156	-1.54642	-0.0836512	0.742857
SRX381545	TFs and others	CTCF	Blood	Erythroblasts	62514	157/300	99/156	-1.5451	-0.0836512	0.824646
SRX4561210	TFs and others	EHMT2	Muscle	RH-41	11819	157/300	99/156	-1.5451	-0.0836512	0.824646
SRX9867030	TFs and others	CTCF	Blood	CD8+ T cells	14879	63/300	48/156	-1.54472	-0.0836512	0.6825
SRX8670127	TFs and others	ASCL1	Neural	SH-SY5Y	92145	205/300	122/156	-1.54462	-0.0836512	0.87377
SRX3511938	TFs and others	TFAP2A	Pluripotent stem cell	iPS cells	19626	121/300	80/156	-1.54041	-0.0811572	0.7865
SRX5600892	TFs and others	OLIG2	Neural	Prefrontal Cortex	4752	55/300	16/156	-1.53936	-0.0811572	1.7875
SRX5503030	TFs and others	Epitope tags	Kidney	293	13109	158/300	99/156	-1.53867	-0.0811572	0.829899
SRX10131664	TFs and others	NELFCD	Lung	Bronchial tracheal epithelial cells	6427	92/300	64/156	-1.53398	-0.0811572	0.7475
SRX2655462	TFs and others	CTCF	Blood	THP-1	25397	92/300	64/156	-1.53398	-0.0811572	0.7475
SRX7428073	TFs and others	CTCF	Blood	Memory B cells	35862	125/300	82/156	-1.53222	-0.0811572	0.792683
SRX6473450	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural crests	5039	64/300	48/156	-1.52899	-0.0811572	0.693333
SRX3857001	TFs and others	CDKN1B	Breast	MDA-MB-231	25604	203/300	121/156	-1.52879	-0.0811572	0.872397
SRX7061817	TFs and others	BRD2	Blood	SEM	24707	203/300	121/156	-1.52879	-0.0811572	0.872397
SRX4001882	TFs and others	CTCF	Blood	THP-1	19708	54/300	42/156	-1.5282	-0.0811572	0.668571
SRX8080571	TFs and others	POU2F1	Breast	Mammary gland ductal carcinoma	10476	134/300	87/156	-1.52748	-0.0811572	0.80092
SRX7805362	TFs and others	ZNF711	Kidney	293	9566	142/300	91/156	-1.52544	-0.0811572	0.811429
SRX1787658	TFs and others	GRHL2	Breast	MCF-7	24331	39/300	33/156	-1.52402	-0.0811572	0.614545
SRX4611730	TFs and others	ESR1	Breast	MCF-7	37737	94/300	65/156	-1.52217	-0.0811572	0.752
SRX4547413	TFs and others	CTCF	Breast	MCF-7	13713	55/300	43/156	-1.52057	-0.0811572	0.665116
SRX995496	TFs and others	CTCF	Blood	Hematopoietic Stem Cells	13727	55/300	43/156	-1.52057	-0.0811572	0.665116
SRX1099627	TFs and others	GRHL2	Gonad	OvCA 429	12165	33/300	29/156	-1.51543	-0.0811572	0.591724
SRX5514007	TFs and others	FOS	Uterus	Myometrium	3954	26/300	5/156	-1.51533	-0.0811572	2.704
SRX895433	TFs and others	SUMO2	Blood	K-562	1586	26/300	5/156	-1.51533	-0.0811572	2.704
SRX099870	TFs and others	CTCF	Others	FB8470	25998	78/300	56/156	-1.51533	-0.0811572	0.724286
SRX067467	TFs and others	CTCF	Cardiovascular	HUVEC	30350	79/300	57/156	-1.51284	-0.0811572	0.720702
ERX1149110	TFs and others	CTCF	Blood	MEG-01	36151	96/300	66/156	-1.51097	-0.0811572	0.756364
SRX149661	TFs and others	CDK8	Digestive tract	HCT 116	6363	66/300	49/156	-1.50685	-0.0811572	0.700408
SRX1885190	TFs and others	PIAS1	Prostate	LNCAP	5035	9/300	0/156	-1.50519	-0.0811572	inf
SRX360591	TFs and others	NIPBL	Digestive tract	GP5d	472	9/300	0/156	-1.50519	-0.0811572	inf
SRX7371435	TFs and others	TP53	Pluripotent stem cell	hESC derived endodermal cells	3490	9/300	0/156	-1.50519	-0.0811572	inf
SRX7712495	TFs and others	HIF1A	Lung	A549	918	9/300	0/156	-1.50519	-0.0811572	inf
